1	"ENSG00000000005"
2	"ENSG00000000938"
3	"ENSG00000000971"
4	"ENSG00000001461"
5	"ENSG00000001630"
6	"ENSG00000001631"
7	"ENSG00000002330"
8	"ENSG00000002726"
9	"ENSG00000002822"
10	"ENSG00000002834"
11	"ENSG00000003096"
12	"ENSG00000003137"
13	"ENSG00000003249"
14	"ENSG00000003400"
15	"ENSG00000003402"
16	"ENSG00000003436"
17	"ENSG00000003756"
18	"ENSG00000004142"
19	"ENSG00000004478"
20	"ENSG00000004534"
21	"ENSG00000004776"
22	"ENSG00000004777"
23	"ENSG00000004799"
24	"ENSG00000004838"
25	"ENSG00000004846"
26	"ENSG00000004848"
27	"ENSG00000004939"
28	"ENSG00000004948"
29	"ENSG00000004961"
30	"ENSG00000005102"
31	"ENSG00000005108"
32	"ENSG00000005156"
33	"ENSG00000005175"
34	"ENSG00000005187"
35	"ENSG00000005189"
36	"ENSG00000005243"
37	"ENSG00000005249"
38	"ENSG00000005381"
39	"ENSG00000005448"
40	"ENSG00000005469"
41	"ENSG00000005700"
42	"ENSG00000005810"
43	"ENSG00000005844"
44	"ENSG00000005893"
45	"ENSG00000005981"
46	"ENSG00000006007"
47	"ENSG00000006016"
48	"ENSG00000006047"
49	"ENSG00000006062"
50	"ENSG00000006118"
51	"ENSG00000006125"
52	"ENSG00000006128"
53	"ENSG00000006210"
54	"ENSG00000006283"
55	"ENSG00000006377"
56	"ENSG00000006432"
57	"ENSG00000006451"
58	"ENSG00000006576"
59	"ENSG00000006634"
60	"ENSG00000006652"
61	"ENSG00000006704"
62	"ENSG00000006747"
63	"ENSG00000006756"
64	"ENSG00000006788"
65	"ENSG00000006837"
66	"ENSG00000007038"
67	"ENSG00000007174"
68	"ENSG00000007202"
69	"ENSG00000007255"
70	"ENSG00000007312"
71	"ENSG00000007314"
72	"ENSG00000007350"
73	"ENSG00000007376"
74	"ENSG00000007402"
75	"ENSG00000007545"
76	"ENSG00000007908"
77	"ENSG00000007952"
78	"ENSG00000007968"
79	"ENSG00000008056"
80	"ENSG00000008118"
81	"ENSG00000008128"
82	"ENSG00000008226"
83	"ENSG00000008256"
84	"ENSG00000008283"
85	"ENSG00000008300"
86	"ENSG00000008311"
87	"ENSG00000008438"
88	"ENSG00000008710"
89	"ENSG00000008735"
90	"ENSG00000009413"
91	"ENSG00000009694"
92	"ENSG00000009724"
93	"ENSG00000009765"
94	"ENSG00000009790"
95	"ENSG00000009844"
96	"ENSG00000009950"
97	"ENSG00000009954"
98	"ENSG00000010030"
99	"ENSG00000010072"
100	"ENSG00000010165"
101	"ENSG00000010278"
102	"ENSG00000010292"
103	"ENSG00000010295"
104	"ENSG00000010310"
105	"ENSG00000010319"
106	"ENSG00000010322"
107	"ENSG00000010327"
108	"ENSG00000010404"
109	"ENSG00000010438"
110	"ENSG00000010539"
111	"ENSG00000010610"
112	"ENSG00000010626"
113	"ENSG00000010810"
114	"ENSG00000011021"
115	"ENSG00000011201"
116	"ENSG00000011243"
117	"ENSG00000011260"
118	"ENSG00000011332"
119	"ENSG00000011347"
120	"ENSG00000011376"
121	"ENSG00000011422"
122	"ENSG00000011426"
123	"ENSG00000011465"
124	"ENSG00000011523"
125	"ENSG00000012048"
126	"ENSG00000012124"
127	"ENSG00000012817"
128	"ENSG00000012822"
129	"ENSG00000012963"
130	"ENSG00000013275"
131	"ENSG00000013297"
132	"ENSG00000013441"
133	"ENSG00000013503"
134	"ENSG00000013583"
135	"ENSG00000013588"
136	"ENSG00000013619"
137	"ENSG00000013725"
138	"ENSG00000013810"
139	"ENSG00000014824"
140	"ENSG00000015133"
141	"ENSG00000015532"
142	"ENSG00000016082"
143	"ENSG00000016602"
144	"ENSG00000017427"
145	"ENSG00000018280"
146	"ENSG00000018408"
147	"ENSG00000018625"
148	"ENSG00000019169"
149	"ENSG00000019186"
150	"ENSG00000019485"
151	"ENSG00000019549"
152	"ENSG00000019991"
153	"ENSG00000020129"
154	"ENSG00000020181"
155	"ENSG00000020256"
156	"ENSG00000020577"
157	"ENSG00000021300"
158	"ENSG00000021574"
159	"ENSG00000022267"
160	"ENSG00000022556"
161	"ENSG00000023839"
162	"ENSG00000023892"
163	"ENSG00000024422"
