ensembl_gene_id,external_gene_name,description,gene_biotype,degree,betweenness,closeness,eigen_centrality,page_rank,cluster,source
ENSG00000143947,RPS27A,ribosomal protein S27a ,protein_coding,339,174964.954547433,0.000120336943441637,1,0.00293129717943418,white,STRING
ENSG00000221983,UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1 ,protein_coding,314,129387.924350415,0.000118301194842068,0.920575810740089,0.00272618580044379,white,STRING
ENSG00000150991,UBC,ubiquitin C ,protein_coding,292,120690.336271535,0.000117771758332352,0.852758900512611,0.00263578846365488,white,STRING
ENSG00000141510,TP53,tumor protein p53 ,protein_coding,263,170051.574440614,0.000118638035354135,0.729793231814665,0.00248162904595276,white,STRING
ENSG00000170315,UBB,ubiquitin B ,protein_coding,263,76274.5921323471,0.000116049669258443,0.786867652352014,0.00233013817245074,white,STRING
ENSG00000146648,EGFR,epidermal growth factor receptor ,protein_coding,247,226299.691798198,0.000122774708410068,0.495682649047843,0.00240112768069581,white,STRING
ENSG00000197122,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase ",protein_coding,207,115135.033016737,0.000118063754427391,0.398742601677855,0.00197149494544709,white,STRING
ENSG00000168036,CTNNB1,catenin beta 1 ,protein_coding,205,180093.219542208,0.000119090151244492,0.48967861408371,0.00211943130362872,white,STRING
ENSG00000274618,H4C6,H4 clustered histone 6 ,protein_coding,205,70381.502658636,0.000109158388822181,0.734090861379859,0.00176687943158835,white,STRING
ENSG00000080824,HSP90AA1,heat shock protein 90 alpha family class A member 1 ,protein_coding,202,124480.361727134,0.000119717466778403,0.535232795958168,0.00194044983351558,white,STRING
ENSG00000100393,EP300,E1A binding protein p300 ,protein_coding,199,77238.6165110494,0.000113726828158763,0.623630765691433,0.00186399134975209,white,STRING
ENSG00000115414,FN1,fibronectin 1 ,protein_coding,193,175739.350411514,0.000115326951908661,0.261978126924726,0.00203307300462503,white,STRING
ENSG00000177885,GRB2,growth factor receptor bound protein 2 ,protein_coding,191,88715.8146245137,0.000115566855425864,0.383654214112392,0.00180773673474072,white,STRING
ENSG00000091831,ESR1,estrogen receptor 1 ,protein_coding,167,115697.143441033,0.000116686114352392,0.491057496920684,0.00158782976429369,white,STRING
ENSG00000012048,BRCA1,BRCA1 DNA repair associated ,protein_coding,166,51081.5235256829,0.000109313511149978,0.510878914613846,0.00150377673187645,white,STRING
ENSG00000116478,HDAC1,histone deacetylase 1 ,protein_coding,164,57862.007851436,0.000108956199607758,0.489663329186331,0.00156950088984619,white,STRING
ENSG00000005339,CREBBP,CREB binding protein ,protein_coding,160,55853.5714732976,0.000109601052170101,0.512733100697335,0.00153192609650279,white,STRING
ENSG00000096384,HSP90AB1,heat shock protein 90 alpha family class B member 1 ,protein_coding,160,77227.8609979855,0.000117813383600377,0.409654855067687,0.00156924361533615,white,STRING
ENSG00000145675,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1 ,protein_coding,158,46582.9810039211,0.000112866817155756,0.326213454259151,0.00145083638533309,white,STRING
ENSG00000168610,STAT3,signal transducer and activator of transcription 3 ,protein_coding,140,69883.4594981214,0.000114757860913473,0.35270331873001,0.00133738401773069,white,STRING
