1	A4GALT
2	ABCA12
3	ABCA2
4	ABCB1
5	ABCC2
6	ABCC4
7	ABCD1
8	ABHD11
9	ABTB2
10	ACER2
11	ACHE
12	ACKR4
13	ACOT7
14	ACTN4
15	ADAMTS4
16	ADAMTS6
17	ADAMTSL2
18	ADCYAP1R1
19	ADGRB2
20	ADGRF5
21	ADGRG2
22	ADGRL3
23	ADH6
24	ADM
25	ADRB2
26	AGMAT
27	AGPAT2
28	AGPAT4
29	AGRN
30	AHDC1
31	ALDH16A1
32	ALDH1A2
33	ALDH1L1
34	ALDH2
35	ALDH3A1
36	ALOX5
37	ALPK3
38	AMDHD2
39	ANG
40	ANKRD13B
41	ANKRD29
42	ANLN
43	ANPEP
44	ANXA13
45	ANXA2R
46	ANXA3
47	AP1S2
48	AP5Z1
49	APCDD1
50	APOB
51	ARHGAP11A
52	ARHGAP23
53	ARHGAP24
54	ARHGAP33
55	ARHGAP39
56	ARHGAP4
57	ARHGAP45
58	ARHGEF19
59	ARHGEF28
60	ARID5A
61	ARID5B
62	ARL2
63	ARL4D
64	ARPC1B
65	ARVCF
66	ASF1B
67	ASPA
68	ASPHD2
69	ASPM
70	ASRGL1
71	ATAD2
72	ATAD3A
73	ATAD5
74	ATP10A
75	ATP1A1
76	ATP1B3
77	ATP5F1D
78	ATP6V0E2
79	AURKA
80	AURKB
81	AUTS2
82	AVPI1
83	B4GALNT3
84	B4GALNT4
85	BAMBI
86	BCAM
87	BCAS1
88	BCL2L12
89	BCL3
90	BCL6
91	BCL9
92	BICD1
93	BIRC5
94	BLM
95	BNIP3
96	BOC
97	BOP1
98	BPIFB1
99	BRAT1
100	BRCA1
101	BRSK1
102	BUB1
103	BUB1B
104	C19orf47
105	C1orf159
106	C2
107	C2CD4B
108	C4B
109	C7orf50
110	CA2
111	CACNA1C
112	CADM4
113	CAMK1
114	CAP2
115	CAPN15
116	CAPN8
117	CAPN9
118	CARD6
119	CASC3
120	CBX2
121	CCDC102A
122	CCDC40
123	CCDC68
124	CCDC85B
125	CCL28
126	CCN3
127	CCNA2
128	CCNB1
129	CCNB2
130	CCNE1
131	CCNE2
132	CCNF
133	CD200
134	CD320
135	CD44
136	CD81
137	CD9
138	CD99
139	CDC14B
140	CDC20
141	CDC25A
142	CDC25C
143	CDC42EP2
144	CDC45
145	CDC6
146	CDC7
147	CDCA2
148	CDCA3
149	CDCA4
150	CDCA5
151	CDCA8
152	CDH24
153	CDH3
154	CDK1
155	CDK12
156	CDK5R1
157	CDKN1C
158	CDKN3
159	CDT1
160	CDYL2
161	CEBPA
162	CEBPB
163	CEBPD
164	CELSR3
165	CEMIP
166	CENPA
167	CENPE
168	CENPF
169	CENPH
170	CENPI
171	CENPK
172	CENPM
173	CENPV
174	CENPW
175	CEP131
176	CEP55
177	CEP85L
178	CERKL
179	CERS4
180	CFAP221
181	CFAP54
182	CFD
183	CGAS
184	CHAF1B
185	CHEK1
186	CHPF
187	CHST15
188	CHST6
189	CHTF18
190	CIB2
191	CIT
192	CITED4
193	CKAP2L
194	CKB
195	CLCA1
196	CLDN15
197	CLDN3
198	CLDN4
199	CLDN7
200	CLEC5A
201	CLIC5
202	CLSPN
203	CMYA5
204	COL18A1
205	COL27A1
206	COL4A5
207	COL5A3
208	COL7A1
209	COL8A2
210	CP
211	CPM
212	CPNE2
213	CPVL
214	CRACR2A
215	CREB5
216	CROCC
217	CRPPA
218	CRYM
219	CSF1
220	CSF3R
221	CSRP2
222	CTHRC1
223	CTSC
224	CTSD
225	CTTNBP2
226	CTU1
227	CX3CL1
228	CYBA
229	CYC1
230	CYFIP2
231	CYP11A1
232	CYP2C18
233	CYP2C19
234	CYP2C9
235	CYP4X1
236	CYSLTR2
237	CYTIP
238	DACH1
239	DBN1
240	DBNDD1
241	DCDC2
242	DCHS2
243	DDAH2
244	DDIT4
245	DDX60
246	DDX60L
247	DENND5A
248	DEPDC1
249	DEPDC1B
250	DGKD
251	DHRS11
252	DIAPH3
253	DIPK1B
254	DISP1
255	DLGAP5
256	DNA2
257	DNAH11
258	DNAH3
259	DNAH7
260	DNAH9
261	DNM1
262	DNMT1
263	DOHH
264	DOK3
265	DOP1B
266	DPP4
267	DSCC1
268	DTL
269	DTNA
270	DTYMK
271	DUOX1
272	DUSP14
273	DUSP5
274	DUSP6
275	DVL1
276	DYRK1B
277	E2F1
278	E2F2
279	E2F7
280	E2F8
281	EDEM3
282	EFEMP1
283	EFHC2
284	EFS
285	EGFL7
286	ELOVL7
287	EME1
288	EMILIN2
289	EMP3
290	ENO1
291	ENO2
292	ENTPD5
293	EPB41L3
294	EPHB2
295	ERBB2
296	ERCC6L
297	ESCO2
298	ESPL1
299	ESPN
300	ESYT3
301	ETV4
302	EVPL
303	EXO1
304	EXOSC4
305	EZH2
306	FABP1
307	FADS3
308	FAHD2B
309	FAM107B
310	FAM111B
311	FAM241A
312	FAM3B
313	FAM83D
314	FAM83H
315	FANCA
316	FANCB
317	FANCD2
318	FANCI
319	FAP
320	FASN
321	FBLN1
322	FBLN2
323	FBRSL1
324	FBXL13
325	FBXL15
326	FBXL18
327	FBXL19
328	FBXL2
329	FBXL6
330	FBXO46
331	FBXW5
332	FEN1
333	FGFR1
334	FGFR3
335	FGFR4
336	FGFRL1
337	FHOD3
338	FKBP10
339	FLNA
340	FLNC
341	FLT1
342	FLVCR2
343	FMN1
344	FNDC10
345	FOLH1
346	FOXC1
347	FOXJ1
348	FOXM1
349	FOXRED2
350	FRAS1
351	FREM2
352	FRZB
353	FSCN1
354	FTL
355	FUT8
356	FZD2
357	FZD7
358	G0S2
359	GABRE
360	GADD45B
361	GADD45G
362	GALK1
363	GALNT12
364	GALNT5
365	GALNT6
366	GAPDH
367	GAS2L1
368	GCNT1
369	GCNT4
370	GDF11
371	GDPD1
372	GDPD3
373	GGH
374	GGT1
375	GGT5
376	GINS1
377	GINS2
378	GINS3
379	GINS4
380	GJA4
381	GJA5
382	GKN2
383	GLA
384	GLIS2
385	GLIS3
386	GLRX
387	GLUL
388	GNAL
389	GNB2
390	GOLGA7B
391	GPAA1
392	GPC1
393	GPI
394	GPRC5B
395	GPSM1
396	GPSM2
397	GRAMD1A
398	GRAMD2A
399	GRB7
400	GRINA
401	GTSE1
402	GUCY1A1
403	GUCY1B1
404	GUCY2C
405	H1-10
406	H1-3
407	H1-4
408	H1-5
409	H2AC11
410	H2AC12
411	H2AC13
412	H2AC14
413	H2AC15
414	H2AC16
415	H2AC21
416	H2AC4
417	H2AC8
418	H2AX
419	H2BC10
420	H2BC11
421	H2BC12
422	H2BC13
423	H2BC14
424	H2BC15
425	H2BC17
426	H2BC18
427	H2BC21
428	H2BC3
429	H2BC4
430	H2BC5
431	H2BC6
432	H2BC7
433	H2BC8
434	H3C1
435	H3C10
436	H3C11
437	H3C12
438	H3C13
439	H4C1
440	H4C13
441	H4C4
442	HAAO
443	HASPIN
444	HAUS5
445	HBB
446	HBEGF
447	HHEX
448	HILPDA
449	HJURP
450	HKDC1
451	HLX
452	HMGA1
453	HMMR
454	HMOX1
455	HOMER1
456	HOMER3
457	HOOK1
458	HOXA10
459	HSPA1L
460	HSPA2
461	HSPB1
462	HSPBP1
463	HSPG2
464	HTR1D
465	ICAM1
466	ID1
467	ID2
468	ID3
469	IDH2
470	IFFO2
471	IGFBP3
472	IGSF8
473	IL17RB
474	IL1B
475	IL1R1
476	IL1R2
477	IL32
478	IL33
479	ILDR1
480	INCENP
481	INTS1
482	IQGAP3
483	IQUB
484	IRAK3
485	IRF2BP1
486	IRF5
487	ISYNA1
488	ITGA7
489	ITGAX
490	ITGB8
491	JAG1
492	JAG2
493	JOSD2
494	JUP
495	KCNAB2
496	KCNE4
497	KCNH2
498	KCNK10
499	KCTD14
500	KHDRBS3
501	KHK
502	KIAA0513
503	KIAA1614
504	KIF11
505	KIF14
506	KIF15
507	KIF18A
508	KIF18B
509	KIF1A
510	KIF20A
511	KIF23
512	KIF24
513	KIF2C
514	KIF4A
515	KIFC1
516	KIFC2
517	KLF16
518	KLF4
519	KLHL11
520	KLHL23
521	KLK10
522	KNL1
523	KNTC1
524	KPNA2
525	KPTN
526	KRBA1
527	KRT15
528	KRT19
529	KRT23
530	KRT80
531	LAMA5
532	LARGE2
533	LDHA
534	LEAP2
535	LEF1
536	LGR5
537	LIMCH1
538	LIPG
539	LMNB1
540	LMNB2
541	LMTK3
542	LONRF2
543	LRFN4
544	LRP4
545	LRP8
546	LRRC31
547	LRRC45
548	LRRC61
549	LRWD1
550	LTBP2
551	LTBP3
552	LYPD6B
553	LYST
554	MAD2L1
555	MAD2L2
556	MAFK
557	MAP1LC3A
558	MAP1S
559	MAP3K10
560	MAP3K6
561	MAP3K8
562	MAPK11
563	MARK1
564	MBD3
565	MBOAT7
566	MCM10
567	MCM2
568	MCM4
569	MCM6
570	MCRIP1
571	MCRIP2
572	MDFI
573	MDK
574	ME1
575	MECOM
576	MED1
577	MED12L
578	MED24
579	MEGF10
580	MEGF6
581	MELK
582	MELTF
583	MEX3A
584	MFGE8
585	MFNG
586	MGP
587	MIA3
588	MIB2
589	MICB
590	MIEN1
591	MIF
592	MIIP
593	MKI67
594	MLXIPL
595	MME
596	MMP11
597	MMP13
598	MMP7
599	MNS1
600	MOCS1
601	MRPL12
602	MRPL41
603	MRPS12
604	MSL1
605	MSMB
606	MTFR2
607	MTTP
608	MUC16
609	MUC5AC
610	MXD3
611	MYB
612	MYBL2
613	MYO7A
614	MZT2A
615	MZT2B
616	NAB2
617	NACC1
618	NAT14
619	NCAPG
620	NCAPH
621	NCS1
622	NDC80
623	NDUFA4L2
624	NDUFAF3
625	NEB
626	NECTIN1
627	NEIL3
628	NEK2
629	NFKBID
630	NKD1
631	NMB
632	NME3
633	NOC4L
634	NOCT
635	NOS3
636	NOTCH1
637	NOTCH3
638	NPHP1
639	NPM3
640	NPNT
641	NPTXR
642	NR2F1
643	NR5A2
644	NRARP
645	NRCAM
646	NRG4
647	NRM
648	NT5C3B
649	NT5DC2
650	NTRK2
651	NUAK2
652	NUBP2
653	NUDT1
654	NUF2
655	NUP210
656	NUSAP1
657	NXN
658	OBSCN
659	OGDHL
660	OIP5
661	OPLAH
662	ORAI2
663	ORC1
664	ORC6
665	ORMDL3
666	OSR2
667	OXTR
668	P2RY2
669	P3H2
670	P3H4
671	P4HA1
672	PACSIN3
673	PADI2
