id	filename	md5	size	state
021c1079-09e2-4e73-889c-f2153f10fbac	021c1079-09e2-4e73-889c-f2153f10fbac/TCGA-BRCA.6eb5b047-3e90-4a41-8082-46a74c008a90.absolute_liftover.gene_level_copy_number.v36.tsv	8187d20506921750eb90482baac3c9f2	3430868	validated
02272fc1-b1d5-43f6-b252-1f49f5d13247	02272fc1-b1d5-43f6-b252-1f49f5d13247/TCGA-BRCA.66665c22-d495-4ae1-a6fe-378d96c05c1a.absolute_liftover.gene_level_copy_number.v36.tsv	ab9b720cf5da3bb93683e59670febb4f	3430481	validated
024ab1f6-96cd-4ac8-8ae2-a779a6d75bfb	024ab1f6-96cd-4ac8-8ae2-a779a6d75bfb/TCGA-BRCA.6afb99b2-188d-4de2-9d42-821be341609d.absolute_liftover.gene_level_copy_number.v36.tsv	4b136fd19f9771ab03e8ec024c7a6cb2	3431159	validated
02613c34-9735-42c3-bb04-6db20545ec6c	02613c34-9735-42c3-bb04-6db20545ec6c/TCGA-BRCA.6ca5a3d2-bc1c-4d8b-932b-0d156d1dbaa3.absolute_liftover.gene_level_copy_number.v36.tsv	ba418e922a49bbddf33d065142728877	3431999	validated
03cf5827-b762-420c-8d9e-c82e6e65dcf6	03cf5827-b762-420c-8d9e-c82e6e65dcf6/TCGA-BRCA.406831ad-971a-438b-843b-b2e2912e8b29.absolute_liftover.gene_level_copy_number.v36.tsv	d6ba30ec7381c9fa6294d6ca805e45fb	3436073	validated
03da0f2f-0672-4480-a368-475c2e49daf3	03da0f2f-0672-4480-a368-475c2e49daf3/TCGA-BRCA.8ed5d79e-3f1b-497f-b9da-fde3a6798c21.absolute_liftover.gene_level_copy_number.v36.tsv	2a83ba6e9d9a7f686b80a87a5a3f0992	3432128	validated
0516df50-de27-49f0-bd40-b7a04674d5f8	0516df50-de27-49f0-bd40-b7a04674d5f8/TCGA-BRCA.97c64d6a-7dce-4d0f-9cb3-b3e4eb4719c5.absolute_liftover.gene_level_copy_number.v36.tsv	a476b9609d5f6e55f5c0984f0907e212	3431933	validated
05fc1bf8-49d9-47f5-8bb8-3052bdc62dac	05fc1bf8-49d9-47f5-8bb8-3052bdc62dac/TCGA-BRCA.55a8c247-5d96-4f48-9fd6-a18f75e9dc32.absolute_liftover.gene_level_copy_number.v36.tsv	cc719511ba9788c3e5acd53014f9059a	3431990	validated
06cdc159-17da-40f0-aedf-30d033e41ea7	06cdc159-17da-40f0-aedf-30d033e41ea7/TCGA-BRCA.a03329fe-b674-48be-9ef6-0c4d4f439830.absolute_liftover.gene_level_copy_number.v36.tsv	5f3cd99ceec768f6a0635b9a214bc162	3436703	validated
0876e015-8dd9-4249-a883-06812b567aca	0876e015-8dd9-4249-a883-06812b567aca/TCGA-BRCA.784df7f1-e71f-4daa-bfda-0b1b1a69e0b6.absolute_liftover.gene_level_copy_number.v36.tsv	7a7f7182a3feac197b5ade380b1863f6	3431870	validated
