# Observed cut height: 0.0247125
# Observed size of largest cluster at observed cut height: 117
# Expected size of largest cluster at observed cut height: 35.04
# Observed maximum ratio statistic: 3.339
# Expected maximum ratio statistic: 1.706
# p-value: 0.0
# Clusters:
ENSG00000006377	ENSG00000007372	ENSG00000024526	ENSG00000032389	ENSG00000048392	ENSG00000061656	ENSG00000066279	ENSG00000072571	ENSG00000074211	ENSG00000075218	ENSG00000075702	ENSG00000075891	ENSG00000076382	ENSG00000080986	ENSG00000088325	ENSG00000089685	ENSG00000091651	ENSG00000092621	ENSG00000092853	ENSG00000093009	ENSG00000094804	ENSG00000100162	ENSG00000101003	ENSG00000101057	ENSG00000101447	ENSG00000101746	ENSG00000102316	ENSG00000104313	ENSG00000105219	ENSG00000105880	ENSG00000107014	ENSG00000107018	ENSG00000107731	ENSG00000107807	ENSG00000108684	ENSG00000111206	ENSG00000112294	ENSG00000112742	ENSG00000113407	ENSG00000113763	ENSG00000115844	ENSG00000117650	ENSG00000117724	ENSG00000120149	ENSG00000122952	ENSG00000123485	ENSG00000123975	ENSG00000125848	ENSG00000125864	ENSG00000126778	ENSG00000126787	ENSG00000127564	ENSG00000128944	ENSG00000131153	ENSG00000131747	ENSG00000134222	ENSG00000135069	ENSG00000135476	ENSG00000135525	ENSG00000136944	ENSG00000137812	ENSG00000138778	ENSG00000139354	ENSG00000139734	ENSG00000143228	ENSG00000143374	ENSG00000143452	ENSG00000143556	ENSG00000146038	ENSG00000146670	ENSG00000147082	ENSG00000147536	ENSG00000148773	ENSG00000151575	ENSG00000152253	ENSG00000152503	ENSG00000152611	ENSG00000152669	ENSG00000153714	ENSG00000154839	ENSG00000157456	ENSG00000161609	ENSG00000161888	ENSG00000162063	ENSG00000163064	ENSG00000164287	ENSG00000164611	ENSG00000164818	ENSG00000165304	ENSG00000165480	ENSG00000166407	ENSG00000167325	ENSG00000167513	ENSG00000167900	ENSG00000169679	ENSG00000170577	ENSG00000171509	ENSG00000171848	ENSG00000174442	ENSG00000178053	ENSG00000178460	ENSG00000179222	ENSG00000179841	ENSG00000181392	ENSG00000182628	ENSG00000182791	ENSG00000183814	ENSG00000184613	ENSG00000185008	ENSG00000185697	ENSG00000186666	ENSG00000187122	ENSG00000187164	ENSG00000188282	ENSG00000204315	ENSG00000204710	ENSG00000254004
ENSG00000013725	ENSG00000026751	ENSG00000048462	ENSG00000049249	ENSG00000066294	ENSG00000106952	ENSG00000111981	ENSG00000117091	ENSG00000117586	ENSG00000120337	ENSG00000122188	ENSG00000125726	ENSG00000131019	ENSG00000134258	ENSG00000145569	ENSG00000162739	ENSG00000163600	ENSG00000163814	ENSG00000168078	ENSG00000170017	ENSG00000170298	ENSG00000181847	ENSG00000183918	ENSG00000186130	ENSG00000186265	ENSG00000186818	ENSG00000186891
ENSG00000102962	ENSG00000102970	ENSG00000108688	ENSG00000114631	ENSG00000138755	ENSG00000143185	ENSG00000156234	ENSG00000160791	ENSG00000168329	ENSG00000169245	ENSG00000169248	ENSG00000172156	ENSG00000179934	ENSG00000183625	ENSG00000183813	ENSG00000186810	ENSG00000189377	ENSG00000196611	ENSG00000275385	ENSG00000276070	ENSG00000276085
ENSG00000094796	ENSG00000108417	ENSG00000108759	ENSG00000111057	ENSG00000167767	ENSG00000170421	ENSG00000170442	ENSG00000170454	ENSG00000170465	ENSG00000170477	ENSG00000170523	ENSG00000171345	ENSG00000171403	ENSG00000185479	ENSG00000185640	ENSG00000186832	ENSG00000204889	ENSG00000205420	ENSG00000205426
ENSG00000101441	ENSG00000102854	ENSG00000105366	ENSG00000117983	ENSG00000160180	ENSG00000160182	ENSG00000163131	ENSG00000170373	ENSG00000181143	ENSG00000184956	ENSG00000196208	ENSG00000198788	ENSG00000204175	ENSG00000215182
ENSG00000079462	ENSG00000108829	ENSG00000109919	ENSG00000123684	ENSG00000125505	ENSG00000143797	ENSG00000153395	ENSG00000155189	ENSG00000158006	ENSG00000166224	ENSG00000172197	ENSG00000172954	ENSG00000187123
ENSG00000079841	ENSG00000105514	ENSG00000128683	ENSG00000130477	ENSG00000134709	ENSG00000138771	ENSG00000164142	ENSG00000169213	ENSG00000174013	ENSG00000176406	ENSG00000186472	ENSG00000275793
ENSG00000128408	ENSG00000151023	ENSG00000160345	ENSG00000163060	ENSG00000163263	ENSG00000167858	ENSG00000173557	ENSG00000179902	ENSG00000186973	ENSG00000188523	ENSG00000215217	ENSG00000261652
ENSG00000089127	ENSG00000107815	ENSG00000111331	ENSG00000111335	ENSG00000113494	ENSG00000136108	ENSG00000157111	ENSG00000166509	ENSG00000171865	ENSG00000180535
ENSG00000090661	ENSG00000104763	ENSG00000110660	ENSG00000141699	ENSG00000143418	ENSG00000171224	ENSG00000172292	ENSG00000179284	ENSG00000185900	ENSG00000188001
ENSG00000112984	ENSG00000118193	ENSG00000121621	ENSG00000130294	ENSG00000138160	ENSG00000142945	ENSG00000162849	ENSG00000163808	ENSG00000186185	ENSG00000237649
ENSG00000038427	ENSG00000105664	ENSG00000115507	ENSG00000116147	ENSG00000132031	ENSG00000132692	ENSG00000145681	ENSG00000157766
ENSG00000101188	ENSG00000109163	ENSG00000116014	ENSG00000123213	ENSG00000126010	ENSG00000133636	ENSG00000134443	ENSG00000170498
ENSG00000004948	ENSG00000132329	ENSG00000136928	ENSG00000166206	ENSG00000175697	ENSG00000187730	ENSG00000268089
ENSG00000039139	ENSG00000086288	ENSG00000118307	ENSG00000122735	ENSG00000124721	ENSG00000158486	ENSG00000162643
ENSG00000085644	ENSG00000140987	ENSG00000152467	ENSG00000172466	ENSG00000173258	ENSG00000186496	ENSG00000232040
ENSG00000096696	ENSG00000112378	ENSG00000134755	ENSG00000134757	ENSG00000134760	ENSG00000134762	ENSG00000184363
ENSG00000105141	ENSG00000125245	ENSG00000140479	ENSG00000144452	ENSG00000149582	ENSG00000198951	ENSG00000223573
ENSG00000047457	ENSG00000105697	ENSG00000110169	ENSG00000138449	ENSG00000162769	ENSG00000166803
ENSG00000070190	ENSG00000070886	ENSG00000099617	ENSG00000143590	ENSG00000183317	ENSG00000243364
ENSG00000074696	ENSG00000118402	ENSG00000136026	ENSG00000185303	ENSG00000188921	ENSG00000197977
ENSG00000082293	ENSG00000106077	ENSG00000112280	ENSG00000123500	ENSG00000144810	ENSG00000169436
ENSG00000099337	ENSG00000124249	ENSG00000124780	ENSG00000135750	ENSG00000152315	ENSG00000169427
ENSG00000100604	ENSG00000101916	ENSG00000104112	ENSG00000104321	ENSG00000169403	ENSG00000196664
ENSG00000102172	ENSG00000130021	ENSG00000145293	ENSG00000170270	ENSG00000172315	ENSG00000196976
ENSG00000117971	ENSG00000138435	ENSG00000147434	ENSG00000160716	ENSG00000169684	ENSG00000174343
ENSG00000121742	ENSG00000121743	ENSG00000165474	ENSG00000169562	ENSG00000183153	ENSG00000188910
ENSG00000134321	ENSG00000135114	ENSG00000137959	ENSG00000138496	ENSG00000163840	ENSG00000165949
ENSG00000022556	ENSG00000104953	ENSG00000167634	ENSG00000169900	ENSG00000171487
ENSG00000029153	ENSG00000130751	ENSG00000159263	ENSG00000172379	ENSG00000196482
ENSG00000120742	ENSG00000124134	ENSG00000162975	ENSG00000182674	ENSG00000214160
ENSG00000136574	ENSG00000162702	ENSG00000168772	ENSG00000176887	ENSG00000184937
ENSG00000002834	ENSG00000071539	ENSG00000124688	ENSG00000152213
ENSG00000008735	ENSG00000102466	ENSG00000108984	ENSG00000156711
ENSG00000040608	ENSG00000105695	ENSG00000127863	ENSG00000169783
ENSG00000041353	ENSG00000115648	ENSG00000137501	ENSG00000147041
ENSG00000047230	ENSG00000163655	ENSG00000171793	ENSG00000173825
ENSG00000050438	ENSG00000104267	ENSG00000155380	ENSG00000170571
ENSG00000057593	ENSG00000115718	ENSG00000131187	ENSG00000184374
ENSG00000067992	ENSG00000170122	ENSG00000184492	ENSG00000213588
ENSG00000081985	ENSG00000096996	ENSG00000110944	ENSG00000113302
ENSG00000087301	ENSG00000100350	ENSG00000109814	ENSG00000137563
ENSG00000100721	ENSG00000204967	ENSG00000249158	ENSG00000251664
ENSG00000104951	ENSG00000113492	ENSG00000120053	ENSG00000125166
ENSG00000105767	ENSG00000148154	ENSG00000177628	ENSG00000188175
ENSG00000111247	ENSG00000174371	ENSG00000175643	ENSG00000196584
ENSG00000112874	ENSG00000154269	ENSG00000160688	ENSG00000197594
ENSG00000114491	ENSG00000156795	ENSG00000156802	ENSG00000165704
ENSG00000117632	ENSG00000152332	ENSG00000189159	ENSG00000206053
ENSG00000123473	ENSG00000130695	ENSG00000156876	ENSG00000163006
ENSG00000128285	ENSG00000171517	ENSG00000184574	ENSG00000278195
ENSG00000132698	ENSG00000156675	ENSG00000167306	ENSG00000196227
ENSG00000134326	ENSG00000168393	ENSG00000179958	ENSG00000188833
ENSG00000140832	ENSG00000143195	ENSG00000145103	ENSG00000152939
ENSG00000140835	ENSG00000143457	ENSG00000149328	ENSG00000183196
ENSG00000141934	ENSG00000147535	ENSG00000163082	ENSG00000203805
ENSG00000153982	ENSG00000156103	ENSG00000228278	ENSG00000229314
ENSG00000158477	ENSG00000158481	ENSG00000158485	ENSG00000169442
ENSG00000010292	ENSG00000109805	ENSG00000121152
ENSG00000017483	ENSG00000110436	ENSG00000188338
ENSG00000064199	ENSG00000065371	ENSG00000114547
ENSG00000069764	ENSG00000100078	ENSG00000117215
ENSG00000073350	ENSG00000124171	ENSG00000130545
ENSG00000074410	ENSG00000107159	ENSG00000118298
ENSG00000081923	ENSG00000132932	ENSG00000182107
ENSG00000084090	ENSG00000156006	ENSG00000171428
ENSG00000097021	ENSG00000177465	ENSG00000196407
ENSG00000100290	ENSG00000105327	ENSG00000141682
ENSG00000100304	ENSG00000101210	ENSG00000197046
ENSG00000100373	ENSG00000105668	ENSG00000110375
ENSG00000105289	ENSG00000165215	ENSG00000213937
ENSG00000106327	ENSG00000138696	ENSG00000187045
ENSG00000106541	ENSG00000124466	ENSG00000164574
ENSG00000107105	ENSG00000128394	ENSG00000179750
ENSG00000113088	ENSG00000144481	ENSG00000263639
ENSG00000113368	ENSG00000176619	ENSG00000196793
ENSG00000114200	ENSG00000171302	ENSG00000187097
ENSG00000120659	ENSG00000226979	ENSG00000227507
ENSG00000124102	ENSG00000163207	ENSG00000167880
ENSG00000124664	ENSG00000167034	ENSG00000181751
ENSG00000125611	ENSG00000143155	ENSG00000179163
ENSG00000128594	ENSG00000148948	ENSG00000162631
ENSG00000129173	ENSG00000165891	ENSG00000173391
ENSG00000131203	ENSG00000151790	ENSG00000188676
ENSG00000133019	ENSG00000143315	ENSG00000163964
ENSG00000133958	ENSG00000144406	ENSG00000204442
ENSG00000135919	ENSG00000139537	ENSG00000159625
ENSG00000137288	ENSG00000169490	ENSG00000174109
ENSG00000139517	ENSG00000171017	ENSG00000171492
ENSG00000140263	ENSG00000162819	ENSG00000183044
ENSG00000141293	ENSG00000167106	ENSG00000175600
ENSG00000141977	ENSG00000167741	ENSG00000197753
ENSG00000154310	ENSG00000178409	ENSG00000186871
ENSG00000156413	ENSG00000171124	ENSG00000183844
ENSG00000168806	ENSG00000172000	ENSG00000183665
ENSG00000179456	ENSG00000179627	ENSG00000185670
ENSG00000188293	ENSG00000188624	ENSG00000204866
ENSG00000197372	ENSG00000213967	ENSG00000229676
ENSG00000001461	ENSG00000186197
ENSG00000004838	ENSG00000129295
ENSG00000006007	ENSG00000143333
ENSG00000007038	ENSG00000164106
ENSG00000008196	ENSG00000134504
ENSG00000025423	ENSG00000170786
ENSG00000042493	ENSG00000165832
ENSG00000049768	ENSG00000137166
ENSG00000052802	ENSG00000133935
ENSG00000054356	ENSG00000155093
ENSG00000055118	ENSG00000152049
ENSG00000060718	ENSG00000139219
ENSG00000065621	ENSG00000100577
ENSG00000066777	ENSG00000214114
ENSG00000072041	ENSG00000141378
ENSG00000075275	ENSG00000118946
ENSG00000077327	ENSG00000162814
ENSG00000077935	ENSG00000217442
ENSG00000078098	ENSG00000093072
ENSG00000078898	ENSG00000125999
ENSG00000081026	ENSG00000103269
ENSG00000084710	ENSG00000150873
ENSG00000085365	ENSG00000116521
ENSG00000085999	ENSG00000197275
ENSG00000086062	ENSG00000188372
ENSG00000086717	ENSG00000130829
ENSG00000089723	ENSG00000133135
ENSG00000090054	ENSG00000196542
ENSG00000095627	ENSG00000173809
ENSG00000095752	ENSG00000163993
ENSG00000099822	ENSG00000138622
ENSG00000099953	ENSG00000166670
ENSG00000100170	ENSG00000162366
ENSG00000101443	ENSG00000150687
ENSG00000101464	ENSG00000124155
ENSG00000101888	ENSG00000198088
ENSG00000102109	ENSG00000174946
ENSG00000102879	ENSG00000164087
ENSG00000103202	ENSG00000172113
ENSG00000103257	ENSG00000151012
ENSG00000103356	ENSG00000162396
ENSG00000103490	ENSG00000163568
ENSG00000104369	ENSG00000154118
ENSG00000104442	ENSG00000150625
ENSG00000104524	ENSG00000183010
ENSG00000104549	ENSG00000267795
ENSG00000104687	ENSG00000164294
ENSG00000104760	ENSG00000162062
ENSG00000105388	ENSG00000206075
ENSG00000105929	ENSG00000147614
ENSG00000106078	ENSG00000124507
ENSG00000106460	ENSG00000134291
ENSG00000106605	ENSG00000183032
ENSG00000106689	ENSG00000112977
ENSG00000106927	ENSG00000151655
ENSG00000108176	ENSG00000196678
ENSG00000108309	ENSG00000181467
ENSG00000108878	ENSG00000130433
ENSG00000109062	ENSG00000174827
ENSG00000109424	ENSG00000175567
ENSG00000112655	ENSG00000133110
ENSG00000112799	ENSG00000134061
ENSG00000112981	ENSG00000133665
ENSG00000114054	ENSG00000131844
ENSG00000114113	ENSG00000114115
ENSG00000114268	ENSG00000123836
ENSG00000114529	ENSG00000137648
ENSG00000114902	ENSG00000166562
ENSG00000116096	ENSG00000143222
ENSG00000116133	ENSG00000172893
ENSG00000116985	ENSG00000183682
ENSG00000117593	ENSG00000165591
ENSG00000117595	ENSG00000198807
ENSG00000118160	ENSG00000197859
ENSG00000119922	ENSG00000185745
ENSG00000121101	ENSG00000138180
ENSG00000123191	ENSG00000177556
ENSG00000123453	ENSG00000178445
ENSG00000124107	ENSG00000163683
ENSG00000124243	ENSG00000189114
ENSG00000124493	ENSG00000179603
ENSG00000124575	ENSG00000187837
ENSG00000124766	ENSG00000276644
ENSG00000125144	ENSG00000205358
ENSG00000125851	ENSG00000166922
ENSG00000127252	ENSG00000214212
ENSG00000127585	ENSG00000155034
ENSG00000127588	ENSG00000168243
ENSG00000129159	ENSG00000166006
ENSG00000129437	ENSG00000186474
ENSG00000130303	ENSG00000239961
ENSG00000131096	ENSG00000164128
ENSG00000132681	ENSG00000143153
ENSG00000133256	ENSG00000185527
ENSG00000133321	ENSG00000274070
ENSG00000134716	ENSG00000186529
ENSG00000135097	ENSG00000153944
ENSG00000135845	ENSG00000136908
ENSG00000135898	ENSG00000188822
ENSG00000136040	ENSG00000138623
ENSG00000139044	ENSG00000182272
ENSG00000139644	ENSG00000178776
ENSG00000139714	ENSG00000160188
ENSG00000140297	ENSG00000187210
ENSG00000140534	ENSG00000172167
ENSG00000141665	ENSG00000165078
ENSG00000142224	ENSG00000162891
ENSG00000143194	ENSG00000182134
ENSG00000143217	ENSG00000153283
ENSG00000143578	ENSG00000157613
ENSG00000143851	ENSG00000153233
ENSG00000144045	ENSG00000147570
ENSG00000145050	ENSG00000188761
ENSG00000149418	ENSG00000166145
ENSG00000149679	ENSG00000185559
ENSG00000150893	ENSG00000168743
ENSG00000152127	ENSG00000167889
ENSG00000154319	ENSG00000170476
ENSG00000154451	ENSG00000166743
ENSG00000156398	ENSG00000164466
ENSG00000157542	ENSG00000162989
ENSG00000157593	ENSG00000159873
ENSG00000157851	ENSG00000176749
ENSG00000158402	ENSG00000180176
ENSG00000158457	ENSG00000161634
ENSG00000161798	ENSG00000165272
ENSG00000163032	ENSG00000187848
ENSG00000164047	ENSG00000187474
ENSG00000164199	ENSG00000182040
ENSG00000164379	ENSG00000181019
ENSG00000165953	ENSG00000213047
ENSG00000166736	ENSG00000237515
ENSG00000167600	ENSG00000255974
ENSG00000167646	ENSG00000189120
ENSG00000167771	ENSG00000173404
ENSG00000168542	ENSG00000204262
ENSG00000169126	ENSG00000198003
ENSG00000169583	ENSG00000181085
ENSG00000170892	ENSG00000198860
ENSG00000171246	ENSG00000221890
ENSG00000171385	ENSG00000184408
ENSG00000171557	ENSG00000171564
ENSG00000171631	ENSG00000175591
ENSG00000175283	ENSG00000177272
ENSG00000176890	ENSG00000228716
ENSG00000180739	ENSG00000213694
ENSG00000183145	ENSG00000255833
ENSG00000185686	ENSG00000203995
ENSG00000188643	ENSG00000189334
ENSG00000196659	ENSG00000197557
ENSG00000198074	ENSG00000227471
ENSG00000204991	ENSG00000248905
ENSG00000211448	ENSG00000211452
ENSG00000223572	ENSG00000237289
ENSG00000224389	ENSG00000244731
ENSG00000225698	ENSG00000243264
ENSG00000002726
ENSG00000003249
ENSG00000004478
ENSG00000004848
ENSG00000005156
ENSG00000005189
ENSG00000005469
ENSG00000005844
ENSG00000005893
ENSG00000006118
ENSG00000006125
ENSG00000006327
ENSG00000006432
ENSG00000006634
ENSG00000006704
ENSG00000006747
ENSG00000006756
ENSG00000006788
ENSG00000007062
ENSG00000007255
ENSG00000007402
ENSG00000007952
ENSG00000007968
ENSG00000008118
ENSG00000008283
ENSG00000008300
ENSG00000008517
ENSG00000009765
ENSG00000009790
ENSG00000009844
ENSG00000010030
ENSG00000010165
ENSG00000010278
ENSG00000010610
ENSG00000011201
ENSG00000011332
ENSG00000011347
ENSG00000011422
ENSG00000011426
ENSG00000011600
ENSG00000012048
ENSG00000012124
ENSG00000012223
ENSG00000013588
ENSG00000013810
ENSG00000019186
ENSG00000020129
ENSG00000020256
ENSG00000021300
ENSG00000023892
ENSG00000025772
ENSG00000026559
ENSG00000028116
ENSG00000029534
ENSG00000029559
ENSG00000030110
ENSG00000030582
ENSG00000033011
ENSG00000033170
ENSG00000034053
ENSG00000034510
ENSG00000035141
ENSG00000035499
ENSG00000035720
ENSG00000037241
ENSG00000038002
ENSG00000038945
ENSG00000039068
ENSG00000040275
ENSG00000040341
ENSG00000041982
ENSG00000042088
ENSG00000043355
ENSG00000046604
ENSG00000047597
ENSG00000047936
ENSG00000048828
ENSG00000049089
ENSG00000049130
ENSG00000049247
ENSG00000049283
ENSG00000049541
ENSG00000049759
ENSG00000050030
ENSG00000050730
ENSG00000051180
ENSG00000051341
ENSG00000051596
ENSG00000051825
ENSG00000053108
ENSG00000054277
ENSG00000055163
ENSG00000055332
ENSG00000057608
ENSG00000058335
ENSG00000058404
ENSG00000058799
ENSG00000058804
ENSG00000059573
ENSG00000060140
ENSG00000061794
ENSG00000062038
ENSG00000062716
ENSG00000064102
ENSG00000064195
ENSG00000064270
ENSG00000064547
ENSG00000064651
ENSG00000064787
ENSG00000064886
ENSG00000065057
ENSG00000065328
ENSG00000065361
ENSG00000065600
ENSG00000065675
ENSG00000065809
ENSG00000065923
ENSG00000066032
ENSG00000066084
ENSG00000066248
ENSG00000066468
ENSG00000066855
ENSG00000067167
ENSG00000067225
ENSG00000067606
ENSG00000067704
ENSG00000067715
ENSG00000068078
ENSG00000068097
ENSG00000068489
ENSG00000068615
ENSG00000068796
ENSG00000068878
ENSG00000069011
ENSG00000069188
ENSG00000069275
ENSG00000069329
ENSG00000069482
ENSG00000069509
ENSG00000070031
ENSG00000070081
ENSG00000070087
ENSG00000070214
ENSG00000070501
ENSG00000070756
ENSG00000070915
ENSG00000071073
ENSG00000071462
ENSG00000071553
ENSG00000071909
ENSG00000072133
ENSG00000072274
ENSG00000072501
ENSG00000072506
ENSG00000072518
ENSG00000072682
ENSG00000072858
ENSG00000072864
ENSG00000073111
ENSG00000073150
ENSG00000073711
ENSG00000073969
ENSG00000074071
ENSG00000074201
ENSG00000074370
ENSG00000074695
ENSG00000074803
ENSG00000075131
ENSG00000075223
ENSG00000075461
ENSG00000075886
ENSG00000076003
ENSG00000076554
ENSG00000076604
ENSG00000076662
ENSG00000076716
ENSG00000076826
ENSG00000076864
ENSG00000077152
ENSG00000077235
ENSG00000077279
ENSG00000077348
ENSG00000077585
ENSG00000078081
ENSG00000078114
ENSG00000078668
ENSG00000079156
ENSG00000079263
ENSG00000079393
ENSG00000079616
ENSG00000080561
ENSG00000080824
ENSG00000080839
ENSG00000081051
ENSG00000081059
ENSG00000081138
ENSG00000081237
ENSG00000081479
ENSG00000081842
ENSG00000082074
ENSG00000082175
ENSG00000082213
ENSG00000082458
ENSG00000082497
ENSG00000082701
ENSG00000083307
ENSG00000083444
ENSG00000083782
ENSG00000083828
ENSG00000084073
ENSG00000084093
ENSG00000084731
ENSG00000084733
ENSG00000085719
ENSG00000085831
ENSG00000085840
ENSG00000086061
ENSG00000086232
ENSG00000086548
ENSG00000086598
ENSG00000086730
ENSG00000087460
ENSG00000087502
ENSG00000087586
ENSG00000088002
ENSG00000088305
ENSG00000088356
ENSG00000088386
ENSG00000088727
ENSG00000088986
ENSG00000089012
ENSG00000089050
ENSG00000089177
ENSG00000089199
ENSG00000089248
ENSG00000089597
ENSG00000089692
ENSG00000090020
ENSG00000090263
ENSG00000090382
ENSG00000090447
ENSG00000090534
ENSG00000090889
ENSG00000090932
ENSG00000090971
ENSG00000091317
ENSG00000091483
ENSG00000091490
ENSG00000091831
ENSG00000092470
ENSG00000092820
ENSG00000092969
ENSG00000092978
ENSG00000094916
ENSG00000094975
ENSG00000095002
ENSG00000095303
ENSG00000095585
ENSG00000095587
ENSG00000095739
ENSG00000095970
ENSG00000096006
ENSG00000096092
ENSG00000096654
ENSG00000097046
ENSG00000099284
ENSG00000099769
ENSG00000099812
ENSG00000099849
ENSG00000099985
ENSG00000099994
ENSG00000100079
ENSG00000100105
ENSG00000100116
ENSG00000100142
ENSG00000100167
ENSG00000100196
ENSG00000100219
ENSG00000100228
ENSG00000100285
ENSG00000100297
ENSG00000100298
ENSG00000100302
ENSG00000100362
ENSG00000100385
ENSG00000100427
ENSG00000100453
ENSG00000100479
ENSG00000100522
ENSG00000100526
ENSG00000100554
ENSG00000100558
ENSG00000100625
ENSG00000100632
ENSG00000100665
ENSG00000100744
ENSG00000100749
ENSG00000100867
ENSG00000100883
ENSG00000100911
ENSG00000100985
ENSG00000101082
ENSG00000101115
ENSG00000101126
ENSG00000101138
ENSG00000101144
ENSG00000101146
ENSG00000101166
ENSG00000101193
ENSG00000101213
ENSG00000101255
ENSG00000101294
ENSG00000101298
ENSG00000101310
ENSG00000101311
ENSG00000101343
ENSG00000101350
ENSG00000101412
ENSG00000101417
ENSG00000101444
ENSG00000101463
ENSG00000101489
ENSG00000101773
ENSG00000101811
