ensembl_gene_id,external_gene_name,description,gene_biotype,degree,betweenness,closeness,eigen_centrality,page_rank,cluster,source
ENSG00000108511,HOXB6,homeobox B6 ,protein_coding,5,4,0.2,1,0.0176566895122312,gold,subnet
ENSG00000117983,MUC5B,"mucin 5B, oligomeric mucus/gel-forming ",protein_coding,5,147,0.0121951219512195,0,0.0216592268691329,tomato,subnet
ENSG00000181143,MUC16,"mucin 16, cell surface associated ",protein_coding,5,114,0.00909090909090909,0,0.0303728558040477,tomato,subnet
ENSG00000006611,USH1C,USH1 protein network component harmonin ,protein_coding,4,4,0.25,0,0.0204678362573099,orchid,subnet
ENSG00000039139,DNAH5,dynein axonemal heavy chain 5 ,protein_coding,4,3,0.25,0,0.0182087111503091,yellowgreen,subnet
ENSG00000041353,RAB27B,"RAB27B, member RAS oncogene family ",protein_coding,4,6,0.25,1.29743422747384e-16,0.0304920304920305,mediumseagreen,subnet
ENSG00000120075,HOXB5,homeobox B5 ,protein_coding,4,0,0.166666666666667,0.951136103880145,0.0135854183176724,gold,subnet
ENSG00000138109,CYP2C9,cytochrome P450 family 2 subfamily C member 9 ,protein_coding,4,3.5,0.166666666666667,0,0.0181922437754667,maroon1,subnet
ENSG00000160180,TFF3,trefoil factor 3 ,protein_coding,4,159.5,0.0125,0,0.0184171213739739,tomato,subnet
ENSG00000182742,HOXB4,homeobox B4 ,protein_coding,4,0,0.166666666666667,0.951136103880145,0.0135854183176724,gold,subnet
ENSG00000184956,MUC6,"mucin 6, oligomeric mucus/gel-forming ",protein_coding,4,25,0.0108695652173913,0,0.0176005413798914,tomato,subnet
ENSG00000187908,DMBT1,deleted in malignant brain tumors 1 ,protein_coding,4,111,0.0125,0,0.0199422424455552,tomato,subnet
ENSG00000197757,HOXC6,homeobox C6 ,protein_coding,4,0,0.166666666666667,0.951136103880144,0.0135854183176724,gold,subnet
ENSG00000198788,MUC2,"mucin 2, oligomeric mucus/gel-forming ",protein_coding,4,10.5,0.0108695652173913,0,0.0169379423832067,tomato,subnet
ENSG00000215182,MUC5AC,"mucin 5AC, oligomeric mucus/gel-forming ",protein_coding,4,65,0.0120481927710843,0,0.0168582115824573,tomato,subnet
ENSG00000260027,HOXB7,homeobox B7 ,protein_coding,4,0,0.166666666666667,0.951136103880144,0.0135854183176724,gold,subnet
ENSG00000104267,CA2,carbonic anhydrase 2 ,protein_coding,3,9,0.0833333333333333,9.72420041037365e-17,0.0216263194366392,royalblue,subnet
ENSG00000110013,SIAE,sialic acid acetylesterase ,protein_coding,3,5,0.2,8.3796029402678e-17,0.0229203703407875,cyan,subnet
ENSG00000113303,BTNL8,butyrophilin like 8 ,protein_coding,3,128,0.00980392156862745,0,0.0177334262997649,tomato,subnet
ENSG00000118997,DNAH7,dynein axonemal heavy chain 7 ,protein_coding,3,0,0.2,0,0.0133671416365791,yellowgreen,subnet
ENSG00000134716,CYP2J2,cytochrome P450 family 2 subfamily J member 2 ,protein_coding,3,4,0.142857142857143,0,0.0149919278858964,maroon1,subnet
ENSG00000138115,CYP2C8,cytochrome P450 family 2 subfamily C member 8 ,protein_coding,3,1,0.142857142857143,0,0.01396880403552,maroon1,subnet
ENSG00000158125,XDH,xanthine dehydrogenase ,protein_coding,3,71,0.00826446280991736,0,0.0191875333859258,tomato,subnet
ENSG00000158486,DNAH3,dynein axonemal heavy chain 3 ,protein_coding,3,0,0.2,0,0.0133671416365791,yellowgreen,subnet
ENSG00000160182,TFF1,trefoil factor 1 ,protein_coding,3,151,0.0112359550561798,0,0.0164598920543514,tomato,subnet
ENSG00000165841,CYP2C19,cytochrome P450 family 2 subfamily C member 19 ,protein_coding,3,0.5,0.125,0,0.0138782202675969,maroon1,subnet
ENSG00000171017,LRRC8E,leucine rich repeat containing 8 VRAC subunit E ,protein_coding,3,3,0.2,4.84577245223323e-17,0.0186170212765957,saddlebrown,subnet
ENSG00000174844,DNAH12,dynein axonemal heavy chain 12 ,protein_coding,3,0,0.2,0,0.0133671416365791,yellowgreen,subnet
ENSG00000197147,LRRC8B,leucine rich repeat containing 8 VRAC subunit B ,protein_coding,3,3,0.2,3.57908467478907e-17,0.0186170212765957,saddlebrown,subnet
ENSG00000013288,MAN2B2,mannosidase alpha class 2B member 2 ,protein_coding,2,3,0.166666666666667,8.84899792332426e-17,0.0157366688650992,cyan,subnet
ENSG00000074276,CDHR2,cadherin related family member 2 ,protein_coding,2,0,0.166666666666667,0,0.0109086819613135,orchid,subnet
ENSG00000088280,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 ",protein_coding,2,5,0.0666666666666667,8.14930661272833e-17,0.0151320429649816,royalblue,subnet
ENSG00000091138,SLC26A3,solute carrier family 26 member 3 ,protein_coding,2,9,0.0909090909090909,7.89039591961027e-17,0.0141584342329811,royalblue,subnet
ENSG00000099282,TSPAN15,tetraspanin 15 ,protein_coding,2,5,0.0625,6.87532245120522e-17,0.0151165071073538,springgreen,subnet
ENSG00000099834,CDHR5,cadherin related family member 5 ,protein_coding,2,0,0.166666666666667,0,0.0109086819613135,orchid,subnet
ENSG00000102854,MSLN,mesothelin ,protein_coding,2,120,0.0105263157894737,0,0.0107685309775176,tomato,subnet
ENSG00000106392,C1GALT1,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 ",protein_coding,2,5,0.0625,9.46772041377631e-17,0.0151165071073538,springgreen,subnet
ENSG00000106460,TMEM106B,transmembrane protein 106B ,protein_coding,2,25,0.008,0,0.013435871769277,tomato,subnet
ENSG00000108242,CYP2C18,cytochrome P450 family 2 subfamily C member 18 ,protein_coding,2,0,0.111111111111111,0,0.00972109113451605,maroon1,subnet
ENSG00000162366,PDZK1IP1,PDZK1 interacting protein 1 ,protein_coding,2,25,0.00970873786407767,0,0.0122041782033233,tomato,subnet
ENSG00000167748,KLK1,kallikrein 1 ,protein_coding,2,25,0.0075187969924812,0,0.0136533507544116,tomato,subnet
