id	filename	md5	size	state
00e90001-67a3-4351-b981-4f747ff2fd43	00e90001-67a3-4351-b981-4f747ff2fd43/TCGA-OV.bfd6404a-1c99-45ca-b16b-4cf449308043.ascat3.gene_level_copy_number.v36.tsv	2b26f3c8d735db4ba177c8e7e725d68a	3450107	validated
01ab1249-145f-4cc8-a69b-caa4b0fd5c2b	01ab1249-145f-4cc8-a69b-caa4b0fd5c2b/TCGA-OV.f523d8fe-3bc7-4bcf-b5c1-6210c642442b.ascat3.gene_level_copy_number.v36.tsv	fdbc32b694f70c70b14dfa63a41c7f21	3446177	validated
05255c4e-6c5f-428c-baaf-8c9e6ab6b325	05255c4e-6c5f-428c-baaf-8c9e6ab6b325/TCGA-OV.c3f1fd36-fc3e-48f9-9d09-14d678126742.ascat3.gene_level_copy_number.v36.tsv	c4204a0a2adaf767ecb7d067e3a8f031	3445505	validated
055e4005-e565-4ff8-b47e-a68aa840a547	055e4005-e565-4ff8-b47e-a68aa840a547/TCGA-OV.54dedb5e-643b-49fc-8225-4bd46bd46c82.ascat3.gene_level_copy_number.v36.tsv	eb114c804bc09dcc4762dc522661772a	3446804	validated
0562f497-3cb6-44ef-becd-9d5899470600	0562f497-3cb6-44ef-becd-9d5899470600/TCGA-OV.05a360b5-04ea-4f1b-be78-86470c58cb80.ascat3.gene_level_copy_number.v36.tsv	0ed7b7ac6c3b37de2ccf80927c1ebc54	3445502	validated
08bbd2fb-4b61-45bd-b537-25393a67969a	08bbd2fb-4b61-45bd-b537-25393a67969a/TCGA-OV.3746895b-2ff1-4dcb-9001-6023ebe66a34.ascat3.gene_level_copy_number.v36.tsv	a611b18388773bd3193a61fc6784e7c7	3450469	validated
0b84b866-ef5e-42e9-88cd-2f5ec70b058a	0b84b866-ef5e-42e9-88cd-2f5ec70b058a/TCGA-OV.f14c674a-b25b-4929-b28b-4ba9ff78eb17.ascat3.gene_level_copy_number.v36.tsv	c0d01b62dcdaa545709e45a5e03a9f7d	3449089	validated
0b88cb8a-fce1-4819-b597-3b3c89b0ddaf	0b88cb8a-fce1-4819-b597-3b3c89b0ddaf/TCGA-OV.5c792ad1-9591-4cb6-adce-4c09c75aa9c3.ascat3.gene_level_copy_number.v36.tsv	7d277fc3f412cd3b1a88129998e4d513	3445487	validated
0cd5ffda-7035-44dc-93af-5b31a7a3a6a4	0cd5ffda-7035-44dc-93af-5b31a7a3a6a4/TCGA-OV.087e0085-480e-4f55-afa6-d48b2b42a960.ascat3.gene_level_copy_number.v36.tsv	af9554eabaa5eb5c5b5c27fd91239107	3445743	validated
0dcb3f9c-b029-430d-bfaa-d6baeae283b0	0dcb3f9c-b029-430d-bfaa-d6baeae283b0/TCGA-OV.292ddf98-fc4e-4f92-8d5b-638de30cb924.ascat3.gene_level_copy_number.v36.tsv	26fe8e29bc530dfbbb0c56d0a8e3cb06	3446619	validated
0e6e1594-1001-4a1f-8e7e-1b059b1b375c	0e6e1594-1001-4a1f-8e7e-1b059b1b375c/TCGA-OV.2ea95bbb-00cd-491e-814e-25360d715683.ascat3.gene_level_copy_number.v36.tsv	4a8e89724ddfb369f8cd0c3dd0764087	3445651	validated
0f40e0ae-a41b-4492-a2f0-ac46f350b920	0f40e0ae-a41b-4492-a2f0-ac46f350b920/TCGA-OV.9cc09b82-8dd1-4e93-a49e-fef483c29709.ascat3.gene_level_copy_number.v36.tsv	6abaabe28af779ff0007668847cb7b11	3445481	validated
0fd72239-d463-4e9b-bd3a-39df4d78eddb	0fd72239-d463-4e9b-bd3a-39df4d78eddb/TCGA-OV.d99f3cec-5a1f-451a-b6e2-2de44f57a4ae.ascat3.gene_level_copy_number.v36.tsv	87a88f0dd04d147eab170ad465258b89	3445496	validated
105a2e4c-5c48-4388-926d-5aa0e3cd4b10	105a2e4c-5c48-4388-926d-5aa0e3cd4b10/TCGA-OV.292a1f0d-0e96-48ab-b8c3-4a5b98cd9ca4.ascat3.gene_level_copy_number.v36.tsv	d5295b3538b4de30332572e894db9fc6	3446907	validated
11503fa6-c4ce-4c01-a1a3-e6c5169f8b4c	11503fa6-c4ce-4c01-a1a3-e6c5169f8b4c/TCGA-OV.ab0cc4c2-aa3b-4c0c-904e-090c5ce00162.ascat3.gene_level_copy_number.v36.tsv	0ecab4af89c87c764c00ad1f9fb8b878	3447272	validated
126053f4-b71b-404e-8b29-f7f054563c98	126053f4-b71b-404e-8b29-f7f054563c98/TCGA-OV.aab18c3a-4453-43e9-aa21-1abcfe39f526.ascat3.gene_level_copy_number.v36.tsv	c726ce056e3d61b227b6ccd529b077a8	3445499	validated
1329b224-b4dc-402a-b1da-d559d5578160	1329b224-b4dc-402a-b1da-d559d5578160/TCGA-OV.1b33cc7d-0965-441d-8853-2b6f37ca2bce.ascat3.gene_level_copy_number.v36.tsv	138cdd116b4a5a0a6799a1f0feb6cfac	3445502	validated
13e52a8e-b523-4eaa-b7d9-82b71c34dd27	13e52a8e-b523-4eaa-b7d9-82b71c34dd27/TCGA-OV.d94a3067-cc80-4110-91a3-3fe91a0b3d7f.ascat3.gene_level_copy_number.v36.tsv	1cf4367bfdd4161707e869504a242d10	3447849	validated
149e880b-5ca5-4c9d-b752-623888a7830b	149e880b-5ca5-4c9d-b752-623888a7830b/TCGA-OV.2ba3a197-86fc-466a-a9be-54e24daba3a4.ascat3.gene_level_copy_number.v36.tsv	593993efe388f6c9abe345f0b4f7933a	3445666	validated
1519b6e7-6670-4d08-917e-f96cad5d8b46	1519b6e7-6670-4d08-917e-f96cad5d8b46/TCGA-OV.ba336da3-a3ac-4707-a55b-71fa7068a4e4.ascat3.gene_level_copy_number.v36.tsv	e085d8e53adda94981a3de1163243ca2	3446620	validated
154940c0-a4f0-4d77-9174-78d11bfe951d	154940c0-a4f0-4d77-9174-78d11bfe951d/TCGA-OV.570200ec-cb6e-48a2-8c86-612593ce4c76.ascat3.gene_level_copy_number.v36.tsv	abe9d77a5eb2c1ae2fc57e98795b5562	3445457	validated
168982f0-9e89-4510-ae56-7360e6e4d06f	168982f0-9e89-4510-ae56-7360e6e4d06f/TCGA-OV.d51d1aba-7551-440d-b917-0ed23c8224dd.ascat3.gene_level_copy_number.v36.tsv	7363b0b86136da85bd2d7068fdee40fd	3450478	validated
16a34c80-d4b7-4ecd-997c-6d5ba775939d	16a34c80-d4b7-4ecd-997c-6d5ba775939d/TCGA-OV.f20b8655-d80d-4b0a-9df6-c8e1e534a710.ascat3.gene_level_copy_number.v36.tsv	d0973b1e20f10fb276569debddb83207	3445611	validated
189737b9-68da-4552-9a14-d6650e86ca6f	189737b9-68da-4552-9a14-d6650e86ca6f/TCGA-OV.0905aeaa-d338-426f-ac9b-9550cdbd54d8.ascat3.gene_level_copy_number.v36.tsv	ff9d304fe45d4fcc416e38c35b15adf5	3445539	validated
1a310437-0a6a-497b-b195-298a13125acb	1a310437-0a6a-497b-b195-298a13125acb/TCGA-OV.b3ea5fa8-61c8-462e-b013-0e4d44fec679.ascat3.gene_level_copy_number.v36.tsv	22a1a041e0f95f56d3962f304d025e41	3446739	validated
1a329a2c-f2e8-45ab-af5f-b8143c6393f6	1a329a2c-f2e8-45ab-af5f-b8143c6393f6/TCGA-OV.e8b27e1d-a6b3-4afd-b8fc-f8a77374697f.ascat3.gene_level_copy_number.v36.tsv	351a4b60abd69c6923b7d575a319ee09	3445820	validated
1ac117c4-7d99-490c-99a6-a15239ae18cc	1ac117c4-7d99-490c-99a6-a15239ae18cc/TCGA-OV.644ce6b1-1823-4eb8-bc5d-029b3f51fe2f.ascat3.gene_level_copy_number.v36.tsv	50281136fd62cf5eb9ca6afafd78874a	3445794	validated
1bed7547-88ac-4b7a-80a0-0c12fd73d492	1bed7547-88ac-4b7a-80a0-0c12fd73d492/TCGA-OV.d40bb484-46c5-48dd-8394-7e503053f1a1.ascat3.gene_level_copy_number.v36.tsv	04614b9bfb3ae12f256c5b608010e8ec	3445973	validated
1c91b529-0401-4444-9860-4dd41c63b2cc	1c91b529-0401-4444-9860-4dd41c63b2cc/TCGA-OV.abe2d46a-0cd4-420d-9194-8e3588f3e696.ascat3.gene_level_copy_number.v36.tsv	3d8b2481f38c5a523a9251823b996f1d	3446686	validated
1cd29a4e-bd3e-416a-906f-77701b71a627	1cd29a4e-bd3e-416a-906f-77701b71a627/TCGA-OV.99ebcf7b-cbb1-421f-b4a8-7d3ab443ccd1.ascat3.gene_level_copy_number.v36.tsv	195f426ace04619774bb6a51126fc62a	3445505	validated
1cd80c61-c55b-46b8-8945-4c36de606401	1cd80c61-c55b-46b8-8945-4c36de606401/TCGA-OV.a1cff263-34f4-4b99-b038-3089c69c120f.ascat3.gene_level_copy_number.v36.tsv	505451a4ba3beca2424e7a449d672415	3445493	validated
1cfef264-48cd-4853-80a5-abed3e463b13	1cfef264-48cd-4853-80a5-abed3e463b13/TCGA-OV.f7c3b854-9d24-4afd-9bae-a24d86227610.ascat3.gene_level_copy_number.v36.tsv	117b61a2a39de7561caea98878b3c1d9	3445906	validated
1d7a9e27-7088-4041-af96-9eae3e8d646c	1d7a9e27-7088-4041-af96-9eae3e8d646c/TCGA-OV.54c64bfb-98e2-4161-bb35-d03295584bd3.ascat3.gene_level_copy_number.v36.tsv	29e80f14f18ebfff9f804b6e9961faf9	3445506	validated
1db8cc8c-189d-4c1f-a3eb-29ff17ce79cb	1db8cc8c-189d-4c1f-a3eb-29ff17ce79cb/TCGA-OV.a059d969-2eb2-44d5-93cd-ed88f5b61719.ascat3.gene_level_copy_number.v36.tsv	d5e9116e7df81ba56fa5981e85634d95	3445842	validated
1f27a595-1e40-4d37-a651-ecff534865cb	1f27a595-1e40-4d37-a651-ecff534865cb/TCGA-OV.1d325c54-f0d1-4a78-a803-95239abbf8e1.ascat3.gene_level_copy_number.v36.tsv	af178b32f332edda0abc6fa2f45ddeae	3445442	validated
1f519c99-ee1a-4e8b-a027-5dabadcc53b4	1f519c99-ee1a-4e8b-a027-5dabadcc53b4/TCGA-OV.f2104888-eb63-43d0-afae-a6ebedc57db5.ascat3.gene_level_copy_number.v36.tsv	b522d08d7b44eaed49642796aa53618e	3448538	validated
1fc3f0b5-ca28-4f19-812a-63fb29f60ed7	1fc3f0b5-ca28-4f19-812a-63fb29f60ed7/TCGA-OV.0f0a599b-d0df-44be-811c-d79bbfa918cf.ascat3.gene_level_copy_number.v36.tsv	b34084055dfff8ae1cd52dfac64b8821	3447878	validated
20931912-8eb2-4b48-96f0-ee35de0a619b	20931912-8eb2-4b48-96f0-ee35de0a619b/TCGA-OV.22e5525a-26b5-4140-968f-0be63cb751d2.ascat3.gene_level_copy_number.v36.tsv	7add07031245d66096d9579267139bb6	3445505	validated
21caea90-9992-4336-8594-72298e7d0e07	21caea90-9992-4336-8594-72298e7d0e07/TCGA-OV.8426d54f-4075-4012-a5e6-59d4237db996.ascat3.gene_level_copy_number.v36.tsv	45855c6c14bf3d08847d9a2603817e87	3445487	validated
23e8e440-6558-4089-8eca-f15df90c60e1	23e8e440-6558-4089-8eca-f15df90c60e1/TCGA-OV.1cddea11-beb7-443f-9faa-f13824cc3e35.ascat3.gene_level_copy_number.v36.tsv	c2a9d02c6d2334875d785413828f0960	3445994	validated
24850692-bb31-4d2a-a6a5-2780bfd8d6e2	24850692-bb31-4d2a-a6a5-2780bfd8d6e2/TCGA-OV.54cb8511-36a0-4af7-84eb-274263af1f05.ascat3.gene_level_copy_number.v36.tsv	7df3dd47628cf25565ac97fb5b424b49	3449909	validated
24f333e9-0aee-455d-b21d-3292c082f198	24f333e9-0aee-455d-b21d-3292c082f198/TCGA-OV.841485f0-4b77-4204-b84a-315f8c1fb560.ascat3.gene_level_copy_number.v36.tsv	56e1a5387b1540eaf89fc789252d7dbd	3447081	validated
