id	filename	md5	size	state
0181581f-6649-40a3-892b-2be54bbbf715	0181581f-6649-40a3-892b-2be54bbbf715/a14ac53b-7e97-46f3-9dce-41a2a9010f17.rna_seq.augmented_star_gene_counts.tsv	ea7a08c6891121fb5b12c160b807bd35	4262164	validated
01c91622-0a18-40c2-bda1-00c9309682a0	01c91622-0a18-40c2-bda1-00c9309682a0/d6326578-95eb-4f9e-967c-47fb32c04166.rna_seq.augmented_star_gene_counts.tsv	13c39174365cfbe4cd72d4ee7361ba3b	4254082	validated
036e90b7-e520-4c0d-aa25-1b7ad59f303b	036e90b7-e520-4c0d-aa25-1b7ad59f303b/a761adf7-b265-4d1d-90be-82dbfd776e45.rna_seq.augmented_star_gene_counts.tsv	cb83d0f60426231ac122b2c51ddf9877	4255292	validated
03a40d47-07eb-4a0e-9f70-36281e079ae0	03a40d47-07eb-4a0e-9f70-36281e079ae0/86e119a6-1c89-4a1d-9823-2fb95e180ea8.rna_seq.augmented_star_gene_counts.tsv	03ebdf3f422f2217221af47a8c0dbd18	4259891	validated
042112c1-7fab-4aba-9a10-91509b80de7b	042112c1-7fab-4aba-9a10-91509b80de7b/d6c55f59-f1cd-48bf-9628-94fcfb867bff.rna_seq.augmented_star_gene_counts.tsv	85edcb982162988e72155a09563acf8b	4236718	validated
04ab577f-fe6f-4f01-860f-f74c8a0f8f8b	04ab577f-fe6f-4f01-860f-f74c8a0f8f8b/b6bc859c-c245-47ba-9c47-92c1c33d42c8.rna_seq.augmented_star_gene_counts.tsv	c1e8d1fe010f7096c811e2bfc2fb31aa	4250827	validated
04ebea53-3ad2-47ae-b24c-22001c6cd300	04ebea53-3ad2-47ae-b24c-22001c6cd300/7d8d9d6c-b701-4eda-8e36-c36ca7c90903.rna_seq.augmented_star_gene_counts.tsv	eb678de6a85ae42a61dbd758974ee40d	4209556	validated
05b4f05e-3222-404a-ad51-ff49852f859e	05b4f05e-3222-404a-ad51-ff49852f859e/07325efb-fcf8-49b0-8df5-7f403304d90f.rna_seq.augmented_star_gene_counts.tsv	58ceee2eea0453e1a7be2869ed478a41	4251738	validated
0bd33aef-cfc8-45fb-8ef5-81de59502734	0bd33aef-cfc8-45fb-8ef5-81de59502734/0c7faca1-6f1b-4e49-ad84-c56738f1a2e7.rna_seq.augmented_star_gene_counts.tsv	02ff286376f11185fd1c38cdad9c45b1	4254427	validated
0ce40ced-4404-404b-9028-e2b7fa480c72	0ce40ced-4404-404b-9028-e2b7fa480c72/a5155edd-d3d9-4df0-9877-7112869c9e80.rna_seq.augmented_star_gene_counts.tsv	389daad455db2fa724d28d0d26f9dae5	4282597	validated
0eff4634-f8c4-4db9-8a7c-331b21689bae	0eff4634-f8c4-4db9-8a7c-331b21689bae/42165baf-b32c-4fc4-8b04-29c5b4e76de0.rna_seq.augmented_star_gene_counts.tsv	d89d71b7c028c1643d7a3ee7857d8e01	4257461	validated
0f16dd07-0701-417d-8861-c2e6ceff93b7	0f16dd07-0701-417d-8861-c2e6ceff93b7/aaf2267a-f643-46a5-809e-f86adec2b915.rna_seq.augmented_star_gene_counts.tsv	2108a00792eee3179458f48631274f1f	4214553	validated
0f72e97c-494e-4d1c-a4e7-5ce97a6e50e1	0f72e97c-494e-4d1c-a4e7-5ce97a6e50e1/517eb355-1a15-4344-9f99-d5f3c461d2ef.rna_seq.augmented_star_gene_counts.tsv	57cfb3f73a4ee8b6fbe861e2dfde9a85	4271426	validated
102de952-a6fd-4ac1-a90e-e46495317420	102de952-a6fd-4ac1-a90e-e46495317420/8ab508b9-2993-4e66-b8f9-81e32e936d4a.rna_seq.augmented_star_gene_counts.tsv	e918ff69072baac22e86ca9a22dab6e9	4265917	validated
11c60c68-57b6-4675-9aeb-916af8da75a7	11c60c68-57b6-4675-9aeb-916af8da75a7/31f82383-f710-4d46-8db5-b59ee094d74a.rna_seq.augmented_star_gene_counts.tsv	22b25ad3352805142b7a24b142ecaa7a	4232703	validated
127fe854-f18c-4d90-98de-dc238502744c	127fe854-f18c-4d90-98de-dc238502744c/e77ccd7a-1dda-4c03-bf50-08b5df2b66e7.rna_seq.augmented_star_gene_counts.tsv	8dec63cbed8584efbf33ff1c6b87ce63	4264526	validated
139a7bac-e37e-4fb2-9b42-be1b1d62f7f1	139a7bac-e37e-4fb2-9b42-be1b1d62f7f1/524a6f24-3903-46f1-ae2e-eb83a522a0c0.rna_seq.augmented_star_gene_counts.tsv	ef8e2be5d28c07d25a01efc1af7d1df3	4267862	validated
1466239b-6a76-44df-b065-29cbacca7808	1466239b-6a76-44df-b065-29cbacca7808/615dafd3-130a-4a7c-9e27-a3632c2be831.rna_seq.augmented_star_gene_counts.tsv	020a0d36498ae5c25d039b8c20b52018	4266920	validated
198a3175-3cf7-437a-80d6-baada1995952	198a3175-3cf7-437a-80d6-baada1995952/5a59c958-9d85-4f7b-88ec-4a15a81dae28.rna_seq.augmented_star_gene_counts.tsv	9f2bbea0f36fca5dd4b4905b47ec579a	4236846	validated
19f99f6f-dc62-496c-89b8-a5dbc806eeb5	19f99f6f-dc62-496c-89b8-a5dbc806eeb5/318db280-feca-4c65-aaad-a4942357507f.rna_seq.augmented_star_gene_counts.tsv	c7e83890ccef9ff6666d336f3748e123	4284922	validated
1aa652f0-8c28-4dcb-9b42-53d3f06257f3	1aa652f0-8c28-4dcb-9b42-53d3f06257f3/19fb1859-5fb2-443a-a8ea-d3dd9f5e50b9.rna_seq.augmented_star_gene_counts.tsv	98325887dffb97d52d03ff559a35d9de	4239752	validated
