id	filename	md5	size	state
0058f6ab-2114-4ead-af5e-ba002b5f9cc2	8fd3c3ec-c5c5-4ded-bcbb-387ddc1ba5f7.rna_seq.augmented_star_gene_counts.tsv	ee24992a91788a464da400e61cef624a	4244073	validated
006d3450-dab8-487d-a2f2-50fdd64c0a6b	c42ab178-9ded-405c-8eab-69583c4b1ad0.rna_seq.augmented_star_gene_counts.tsv	73d55582e34602cd61e95df41a1e1f54	4233708	validated
00dc8820-694b-47a2-9410-09971711cbee	04eeb9f5-2fd6-4df3-ade8-cdb8d77f4273.rna_seq.augmented_star_gene_counts.tsv	2cf7fe3d500ec2629876ee8caa22ae3b	4240669	validated
0181581f-6649-40a3-892b-2be54bbbf715	a14ac53b-7e97-46f3-9dce-41a2a9010f17.rna_seq.augmented_star_gene_counts.tsv	ea7a08c6891121fb5b12c160b807bd35	4262164	validated
01c91622-0a18-40c2-bda1-00c9309682a0	d6326578-95eb-4f9e-967c-47fb32c04166.rna_seq.augmented_star_gene_counts.tsv	13c39174365cfbe4cd72d4ee7361ba3b	4254082	validated
036e90b7-e520-4c0d-aa25-1b7ad59f303b	a761adf7-b265-4d1d-90be-82dbfd776e45.rna_seq.augmented_star_gene_counts.tsv	cb83d0f60426231ac122b2c51ddf9877	4255292	validated
03a40d47-07eb-4a0e-9f70-36281e079ae0	86e119a6-1c89-4a1d-9823-2fb95e180ea8.rna_seq.augmented_star_gene_counts.tsv	03ebdf3f422f2217221af47a8c0dbd18	4259891	validated
042112c1-7fab-4aba-9a10-91509b80de7b	d6c55f59-f1cd-48bf-9628-94fcfb867bff.rna_seq.augmented_star_gene_counts.tsv	85edcb982162988e72155a09563acf8b	4236718	validated
04ab577f-fe6f-4f01-860f-f74c8a0f8f8b	b6bc859c-c245-47ba-9c47-92c1c33d42c8.rna_seq.augmented_star_gene_counts.tsv	c1e8d1fe010f7096c811e2bfc2fb31aa	4250827	validated
04bffc02-6021-44e8-98af-11694675f8a2	98990aa6-30f1-4a05-aecb-a13b907c2f57.rna_seq.augmented_star_gene_counts.tsv	fdce9b59ddff29af018de91660483370	4263289	validated
04ebea53-3ad2-47ae-b24c-22001c6cd300	7d8d9d6c-b701-4eda-8e36-c36ca7c90903.rna_seq.augmented_star_gene_counts.tsv	eb678de6a85ae42a61dbd758974ee40d	4209556	validated
05895ee3-d5d4-49ca-a18d-cb472f5fe980	84e6a0b4-7a1f-4a9a-80b7-b59c6d2132c2.rna_seq.augmented_star_gene_counts.tsv	43065a6ce4e5ff9031155c0ddb663977	4260773	validated
05b4f05e-3222-404a-ad51-ff49852f859e	07325efb-fcf8-49b0-8df5-7f403304d90f.rna_seq.augmented_star_gene_counts.tsv	58ceee2eea0453e1a7be2869ed478a41	4251738	validated
05e522c9-0286-496f-b0d2-623c07dcd18d	2d7f98e2-8e4c-48aa-9c87-e9953e952689.rna_seq.augmented_star_gene_counts.tsv	caa46ce1fc42ad961b261e6ea3ab1f67	4255950	validated
060438f5-e4f0-47e3-894a-6278a0a11aa9	8b8765b7-07af-45c1-8aaa-d9facff1b04b.rna_seq.augmented_star_gene_counts.tsv	695afa881bf04c59ff47b93399068177	4250417	validated
063e6b1e-2e8f-46fd-832c-7034738a6a4d	a0361246-7cde-47eb-938d-53b0e2bf236d.rna_seq.augmented_star_gene_counts.tsv	06a29aa11780b964af808c699bf6dc8f	4224783	validated
06cd9543-7b0e-4727-bfbf-66f53d726749	988097d1-159e-415a-9ecd-4bf197308e2c.rna_seq.augmented_star_gene_counts.tsv	c1b8b72359071af09eb357b4575f08ed	4262670	validated
06fde02a-86af-4e12-b891-b909b30cccd6	e827cb1c-e6f7-4746-b19e-f705c2de32bd.rna_seq.augmented_star_gene_counts.tsv	ed9f7dfb4ee499cd5de13f208392a9a3	4278843	validated
07ad67b6-8242-4cbf-b24c-037c025df522	be31437e-d2d6-4e6b-99e0-42ddb5a4359d.rna_seq.augmented_star_gene_counts.tsv	a9879ff83cdbf0a58f2a5b0f43cf1547	4238119	validated
09bde835-5a58-409f-b574-0a6dc57d78f1	cb9a0bb7-64d1-4fc6-9c3c-6f8ec74e0942.rna_seq.augmented_star_gene_counts.tsv	5447ca0595e24905bdf3e63691b021cf	4236146	validated
