ensembl_gene_id,external_gene_name,description,gene_biotype,degree,betweenness,closeness,eigen_centrality,page_rank,cluster,source
ENSG00000143947,RPS27A,ribosomal protein S27a ,protein_coding,111,12304.1226213255,0.000415973377703827,0.143587501540348,0.00477376561777874,white,STRING
ENSG00000150991,UBC,ubiquitin C ,protein_coding,103,10273.504145066,0.000415282392026578,0.157855742975527,0.00436260688938644,white,STRING
ENSG00000221983,UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1 ,protein_coding,100,9773.15703152063,0.000407830342577488,0.128552723081141,0.00431335886639419,white,STRING
ENSG00000141510,TP53,tumor protein p53 ,protein_coding,99,21693.6512091144,0.000423190859077444,0.110504847841363,0.00463049197686567,white,STRING
ENSG00000170315,UBB,ubiquitin B ,protein_coding,96,7549.36502064255,0.000405844155844156,0.127717893706596,0.00406272507070558,white,STRING
ENSG00000012048,BRCA1,BRCA1 DNA repair associated ,protein_coding,92,18006.0242910144,0.000402252614641995,0.232063753524863,0.00391017839608455,white,STRING
ENSG00000123374,CDK2,cyclin dependent kinase 2 ,protein_coding,76,6495.63560521867,0.000382409177820268,0.0995612408534572,0.00302864183323287,white,STRING
ENSG00000170312,CDK1,cyclin dependent kinase 1 ,protein_coding,76,9851.46016211928,0.000398565165404544,0.124791291879296,0.00323909170686028,white,STRING
ENSG00000100387,RBX1,ring-box 1 ,protein_coding,75,8210.42096482677,0.000376647834274953,0.0910584661673546,0.00318960275978438,white,STRING
ENSG00000168036,CTNNB1,catenin beta 1 ,protein_coding,74,16852.949901031,0.000411522633744856,0.0874199462126775,0.00365143446623498,white,STRING
ENSG00000077549,CAPZB,capping actin protein of muscle Z-line subunit beta ,protein_coding,73,8979.64199968516,0.000358294518093873,0.568868625168997,0.0026541157500044,white,STRING
ENSG00000146648,EGFR,epidermal growth factor receptor ,protein_coding,73,24126.3438047153,0.000419639110365086,0.0785357771217484,0.00354238326762766,white,STRING
ENSG00000116489,CAPZA1,capping actin protein of muscle Z-line subunit alpha 1 ,protein_coding,69,4974.4035225815,0.000346260387811634,0.564872570940392,0.00247524549748147,white,STRING
ENSG00000274618,H4C6,H4 clustered histone 6 ,protein_coding,69,12180.6683952921,0.000389559797428905,0.144320435935477,0.0031024119615036,white,STRING
ENSG00000197122,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase ",protein_coding,67,16959.3593203846,0.000408830744071954,0.0725955627875525,0.00342418492687164,white,STRING
ENSG00000198898,CAPZA2,capping actin protein of muscle Z-line subunit alpha 2 ,protein_coding,67,4249.72713469221,0.000345184673800483,0.563481403364249,0.00235800592451954,white,STRING
ENSG00000134057,CCNB1,cyclin B1 ,protein_coding,65,9655.58901515997,0.000378931413414172,0.0847944855333191,0.00291820907141562,white,STRING
ENSG00000010810,FYN,"FYN proto-oncogene, Src family tyrosine kinase ",protein_coding,64,10388.3923270169,0.000383288616328095,0.0462672609105785,0.00334332873625433,white,STRING
ENSG00000187017,ESPN,espin ,protein_coding,64,2956.79807458165,0.00033500837520938,0.181318874020477,0.00246537643475283,saddlebrown,subnet
ENSG00000067715,SYT1,synaptotagmin 1 ,protein_coding,63,15855.9847229649,0.000338180588434224,0.014522500438732,0.00430375962327024,royalblue,subnet
ENSG00000197879,MYO1C,myosin IC ,protein_coding,63,2354.34970190322,0.000342817963661296,0.183029319252867,0.00227994342230685,white,STRING
ENSG00000141867,BRD4,bromodomain containing 4 ,protein_coding,60,7848.91844156946,0.000376789751318764,0.0772487773114735,0.00287227494722091,white,STRING
ENSG00000142945,KIF2C,kinesin family member 2C ,protein_coding,60,2311.00431319937,0.000349162011173184,1,0.00196754968073115,white,STRING
ENSG00000166851,PLK1,polo like kinase 1 ,protein_coding,60,8104.2226208256,0.000379218809252939,0.147121459592468,0.00266249552571153,white,STRING
ENSG00000092820,EZR,ezrin ,protein_coding,59,9588.32590883754,0.000384467512495194,0.18041298795643,0.00249395998746166,white,STRING
ENSG00000095777,MYO3A,myosin IIIA ,protein_coding,59,1284.55694900946,0.000333778371161549,0.179922897667531,0.00208706297806297,white,STRING
ENSG00000137807,KIF23,kinesin family member 23 ,protein_coding,59,3267.25875378791,0.000359971202303816,0.990086557570629,0.00191989007383334,white,STRING
ENSG00000170759,KIF5B,kinesin family member 5B ,protein_coding,59,3333.37160510447,0.000363240101707229,0.99569378353714,0.00195006198240394,white,STRING
ENSG00000109971,HSPA8,heat shock protein family A (Hsp70) member 8 ,protein_coding,58,17160.428655189,0.000408163265306122,0.0785564532997098,0.00278113788573562,white,STRING
ENSG00000115414,FN1,fibronectin 1 ,protein_coding,58,14655.9243424688,0.000391236306729265,0.0827288629101842,0.0032688024770967,white,STRING
ENSG00000126214,KLC1,kinesin light chain 1 ,protein_coding,57,3524.05126812007,0.000365363536719035,0.984883260790859,0.00187436837468151,white,STRING
ENSG00000166508,MCM7,minichromosome maintenance complex component 7 ,protein_coding,57,2397.58381927074,0.000350017500875044,0.079393464078333,0.00225870287445079,white,STRING
ENSG00000068796,KIF2A,kinesin family member 2A ,protein_coding,56,3218.3167864101,0.000348675034867504,0.983899060098631,0.00188385946559145,white,STRING
ENSG00000112984,KIF20A,kinesin family member 20A ,protein_coding,56,3951.60651338183,0.000363901018922853,0.982416848905238,0.00178427213597357,white,STRING
ENSG00000073111,MCM2,minichromosome maintenance complex component 2 ,protein_coding,55,4239.18523748643,0.000359195402298851,0.0597706906802085,0.0021787020476115,white,STRING
ENSG00000132383,RPA1,replication protein A1 ,protein_coding,55,1985.3358212295,0.000360100828231905,0.0759858777924762,0.00216543249114858,white,STRING
ENSG00000138160,KIF11,kinesin family member 11 ,protein_coding,55,1989.34688020851,0.000347342827370615,0.98138334527515,0.00174160931924576,white,STRING
ENSG00000156970,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B ,protein_coding,54,4176.43642443952,0.000358551452133381,0.116632655010185,0.00249074469215657,white,STRING
ENSG00000093009,CDC45,cell division cycle 45 ,protein_coding,53,792.623607343299,0.000326477309826967,0.0526943872295221,0.002101633925846,white,STRING
ENSG00000100297,MCM5,minichromosome maintenance complex component 5 ,protein_coding,53,1320.35925668949,0.000337495781302734,0.0542395480057699,0.00210007789641887,white,STRING
ENSG00000104738,MCM4,minichromosome maintenance complex component 4 ,protein_coding,53,2219.80706608148,0.000351370344342937,0.0833463358075887,0.00207103899591715,white,STRING
ENSG00000112118,MCM3,minichromosome maintenance complex component 3 ,protein_coding,53,1020.1133323122,0.00033500837520938,0.0565354175465035,0.00208204465521709,white,STRING
ENSG00000121621,KIF18A,kinesin family member 18A ,protein_coding,53,872.402543802643,0.000340831629175188,0.981979593330571,0.00165900026669262,white,STRING
ENSG00000130294,KIF1A,kinesin family member 1A ,protein_coding,53,3851.44280153711,0.000340483486550902,0.94252102880511,0.00191862938030849,royalblue,subnet
ENSG00000147065,MSN,moesin ,protein_coding,53,6136.95868219348,0.000389256520046711,0.227540940380683,0.00201206797535074,white,STRING
ENSG00000072864,NDE1,nudE neurodevelopment protein 1 ,protein_coding,52,1170.95481663293,0.000333667000333667,0.941913731856946,0.00168584149585729,white,STRING
ENSG00000076003,MCM6,minichromosome maintenance complex component 6 ,protein_coding,52,1249.29491560261,0.000342700479780672,0.0617056133184464,0.00204784465833312,white,STRING
ENSG00000117748,RPA2,replication protein A2 ,protein_coding,52,1152.29185841561,0.000352609308885755,0.0719509451071793,0.00203147413550069,white,STRING
ENSG00000118193,KIF14,kinesin family member 14 ,protein_coding,52,2349.49678046132,0.000344234079173838,0.942003894376739,0.00168509576392863,white,STRING
ENSG00000124762,CDKN1A,cyclin dependent kinase inhibitor 1A ,protein_coding,52,2245.44979436688,0.000365764447695684,0.0701298025058226,0.00223692916831557,white,STRING
ENSG00000155980,KIF5A,kinesin family member 5A ,protein_coding,51,943.109548296407,0.000340599455040872,0.976747897961452,0.00160049280100973,white,STRING
ENSG00000055130,CUL1,cullin 1 ,protein_coding,50,1927.457073646,0.000367511944138185,0.0652605434309926,0.00217404211506437,white,STRING
ENSG00000065328,MCM10,minichromosome maintenance 10 replication initiation factor ,protein_coding,50,1409.59460520704,0.000330141961043249,0.0496415759624067,0.00209600025828529,tomato,subnet
ENSG00000091831,ESR1,estrogen receptor 1 ,protein_coding,50,7559.88361632706,0.000402414486921529,0.0779928766246574,0.00240133973477411,white,STRING
ENSG00000094804,CDC6,cell division cycle 6 ,protein_coding,50,3662.81567938164,0.000336927223719677,0.0609578658766202,0.00232688279986586,tomato,subnet
ENSG00000106399,RPA3,replication protein A3 ,protein_coding,50,1016.43271927417,0.000347584289190129,0.0686951318653464,0.00195522645416528,white,STRING
ENSG00000117399,CDC20,cell division cycle 20 ,protein_coding,50,1626.37604042835,0.000362844702467344,0.118552603381763,0.00210724950649712,white,STRING
ENSG00000145386,CCNA2,cyclin A2 ,protein_coding,50,3986.84485745432,0.000373692077727952,0.0951306737974491,0.00205147083347728,white,STRING
ENSG00000174996,KLC2,kinesin light chain 2 ,protein_coding,50,1247.35605572539,0.000345781466113416,0.969506939013525,0.00157447199953385,white,STRING
ENSG00000196923,PDLIM7,PDZ and LIM domain 7 ,protein_coding,50,5120.52110743577,0.000326797385620915,0.0407934915870283,0.00259886996772447,saddlebrown,subnet
