"ensembl_gene_id","external_gene_name","description","gene_biotype","logFC","logCPM","F","PValue","FDR"
"ENSG00000000460","FIRRM","FIGNL1 interacting regulator of recombination and mitosis ","protein_coding",0.631598518965605,4.35524999565279,8.2344886630691,0.00632539897027222,0.0382219420732074
"ENSG00000000971","CFH","complement factor H ","protein_coding",1.5148769127567,7.34291077217927,6.07450417165462,0.0177449981660393,0.0766923883001911
"ENSG00000001461","NIPAL3","NIPA like domain containing 3 ","protein_coding",-0.270393520144389,6.30364726240133,5.53658233879264,0.02321993464482,0.091484944939594
"ENSG00000001617","SEMA3F","semaphorin 3F ","protein_coding",1.03948711002826,4.97577937603503,7.43979366488632,0.00916968888517128,0.049154296317003
"ENSG00000002586","CD99","CD99 molecule (Xg blood group) ","protein_coding",1.06469844416989,5.72991379881013,21.4828150573786,3.25832915697909e-05,0.00169035758948647
"ENSG00000002822","MAD1L1","mitotic arrest deficient 1 like 1 ","protein_coding",0.450845311989392,4.50715448153297,5.37239243737708,0.0252341676116225,0.096907795091423
"ENSG00000002834","LASP1","LIM and SH3 protein 1 ","protein_coding",0.905620615475327,8.73281775487543,5.36895653305595,0.0252782724157303,0.0970155781433405
"ENSG00000003147","ICA1","islet cell autoantigen 1 ","protein_coding",-0.603616888390974,6.58671224198219,5.84054281124375,0.0199333944709953,0.0827399805627682
"ENSG00000003249","DBNDD1","dysbindin domain containing 1 ","protein_coding",1.30975237632423,3.21409438781993,15.6541021502,0.000277297289172047,0.00529354598910812
"ENSG00000003393","ALS2","alsin Rho guanine nucleotide exchange factor ALS2 ","protein_coding",-0.355840535757894,6.64862280508606,7.14234747337622,0.0105615981579719,0.0541873311419859
"ENSG00000003989","SLC7A2","solute carrier family 7 member 2 ","protein_coding",1.41131552934952,6.5977264750379,5.83122797577014,0.0200263177200833,0.0829693839825379
"ENSG00000004059","ARF5","ADP ribosylation factor 5 ","protein_coding",0.509418418384598,5.355201450984,9.44399005098153,0.00365237072611315,0.0268676619274203
"ENSG00000004142","POLDIP2","DNA polymerase delta interacting protein 2 ","protein_coding",0.683575081906827,6.16533149017059,13.043299096198,0.000784466320308305,0.0100170832273331
"ENSG00000004399","PLXND1","plexin D1 ","protein_coding",0.983345108369033,5.86566403811424,9.01646975101319,0.00442564232109562,0.0302909118354083
"ENSG00000004478","FKBP4","FKBP prolyl isomerase 4 ","protein_coding",0.783929262225567,7.07920308760713,13.4742023686543,0.000658054073539315,0.00888283508696905
"ENSG00000004487","KDM1A","lysine demethylase 1A ","protein_coding",0.478712297136151,6.74554355400609,8.95859957137052,0.0045429699183051,0.0307629237926988
"ENSG00000004777","ARHGAP33","Rho GTPase activating protein 33 ","protein_coding",1.31778424038091,1.88297576589278,10.952884542998,0.00188866023553885,0.0176634813108907
"ENSG00000004779","NDUFAB1","NADH:ubiquinone oxidoreductase subunit AB1 ","protein_coding",0.397399477974365,5.0434757073121,5.70770500663577,0.0213035905079619,0.0865218655409288
"ENSG00000005108","THSD7A","thrombospondin type 1 domain containing 7A ","protein_coding",2.11592339855549,5.39596335549797,6.4982460616743,0.0144106380899017,0.0669245135747183
"ENSG00000005700","IBTK","inhibitor of Bruton tyrosine kinase ","protein_coding",-0.482041900984847,7.76862748803694,9.39058798872386,0.0037405933715007,0.027287454536146
"ENSG00000006015","REX1BD","required for excision 1-B domain containing ","protein_coding",1.18054699857535,3.18468424240029,16.3378012196284,0.0002130833899069,0.00456556983788818
"ENSG00000006042","TMEM98","transmembrane protein 98 ","protein_coding",-0.793769549857697,6.55456477473872,8.36410065302138,0.00595852863657655,0.0366922213182219
"ENSG00000006118","TMEM132A","transmembrane protein 132A ","protein_coding",1.76672736860109,4.6149726519458,17.5355551704727,0.000135391244713719,0.00349972264330306
"ENSG00000006210","CX3CL1","C-X3-C motif chemokine ligand 1 ","protein_coding",2.07377414102548,3.63038498366312,14.371994090131,0.000458917013894478,0.00720196671137859
"ENSG00000006327","TNFRSF12A","TNF receptor superfamily member 12A ","protein_coding",1.18912998431644,5.14765967357347,9.70970106743329,0.00324499900508716,0.0248405373486661
"ENSG00000006625","GGCT","gamma-glutamylcyclotransferase ","protein_coding",0.684018268236519,4.47410657215928,9.28465052142955,0.00392238740731583,0.0281041511585781
"ENSG00000006652","IFRD1","interferon related developmental regulator 1 ","protein_coding",0.347038873072442,5.90453461137303,5.88118347463853,0.0195333584447387,0.0816485608881849
"ENSG00000006704","GTF2IRD1","GTF2I repeat domain containing 1 ","protein_coding",0.586862217552733,5.04604901439357,6.23962740549802,0.0163563971615909,0.0726956409966947
"ENSG00000006747","SCIN","scinderin ","protein_coding",-1.16374596285364,6.51053209885377,9.82022654457281,0.00308997583705845,0.0241631566375857
"ENSG00000006831","ADIPOR2","adiponectin receptor 2 ","protein_coding",-0.831344804410169,7.0436344751893,26.0001024142428,7.15447470544364e-06,0.000748420509094405
"ENSG00000007080","CCDC124","coiled-coil domain containing 124 ","protein_coding",0.908004889407443,3.29782041680445,11.01474783873,0.00183680535564463,0.0173501553046511
"ENSG00000007168","PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1 ","protein_coding",-0.438425132956766,7.44154574339121,8.90538175180927,0.00465377923747847,0.0312399094079427
"ENSG00000007174","DNAH9","dynein axonemal heavy chain 9 ","protein_coding",3.51106266343992,3.69039220839275,10.7368305579259,0.00207214945946808,0.0187034598097479
"ENSG00000007202","BLTP2","bridge-like lipid transfer protein family member 2 ","protein_coding",0.469549855673883,8.69918987319501,6.23515613290596,0.0163924204782851,0.0728340043274205
"ENSG00000007255","TRAPPC6A","trafficking protein particle complex subunit 6A ","protein_coding",0.950634114209019,3.3606398675171,10.0355672087533,0.00281057440236798,0.0227035510336006
"ENSG00000007306","CEACAM7","CEA cell adhesion molecule 7 ","protein_coding",3.08834402804378,5.41948536100156,8.08824560068205,0.00676874016720128,0.0401333820408729
"ENSG00000007376","RPUSD1","RNA pseudouridine synthase domain containing 1 ","protein_coding",1.17671305128159,3.22547246125473,15.981448246756,0.000244325017467757,0.00497253193043565
"ENSG00000007516","BAIAP3","BAI1 associated protein 3 ","protein_coding",2.09282628928176,2.99913775876971,15.0435568314338,0.000352143542850287,0.00619015963340959
"ENSG00000007520","TSR3","TSR3 ribosome maturation factor ","protein_coding",0.742881915088925,4.09562780893451,10.8217239856836,0.00199545712025484,0.0182844754228982
"ENSG00000007541","PIGQ","phosphatidylinositol glycan anchor biosynthesis class Q ","protein_coding",0.918797942086381,4.17780930542912,12.6509994439625,0.0009219736376337,0.0111603784477465
"ENSG00000007866","TEAD3","TEA domain transcription factor 3 ","protein_coding",0.647904679785984,4.41056313875802,8.50906801636405,0.00557487640842209,0.0350422269493597
"ENSG00000007923","DNAJC11","DnaJ heat shock protein family (Hsp40) member C11 ","protein_coding",0.59341178079861,5.73572482765782,13.4455798234652,0.000665746004178313,0.00894611214459467
"ENSG00000007944","MYLIP","myosin regulatory light chain interacting protein ","protein_coding",0.954145062182696,5.1226010656654,24.3026948375179,1.24831610689365e-05,0.000997252095581352
"ENSG00000007968","E2F2","E2F transcription factor 2 ","protein_coding",1.95908911653648,3.04558868654691,14.7472983934579,0.000395654601931465,0.00655845481169882
"ENSG00000008086","CDKL5","cyclin dependent kinase like 5 ","protein_coding",-0.753504955177945,6.1266433117688,9.24959287674547,0.0039845530829038,0.0283796549101776
"ENSG00000008294","SPAG9","sperm associated antigen 9 ","protein_coding",0.634556564603629,7.72349101082646,10.4579466576093,0.00233591515854999,0.0202441448170261
"ENSG00000008300","CELSR3","cadherin EGF LAG seven-pass G-type receptor 3 ","protein_coding",1.79808371683934,3.9955590614597,12.1230126066098,0.00114840636994412,0.0126387861930158
"ENSG00000008513","ST3GAL1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1 ","protein_coding",1.28195865306356,6.60565179169147,8.93018263790577,0.00460178694426124,0.0310355990855865
"ENSG00000008517","IL32","interleukin 32 ","protein_coding",1.7126261887126,4.54996556655479,15.7928662967113,0.000262672306476485,0.00515323698409534
"ENSG00000008710","PKD1","polycystin 1, transient receptor potential channel interacting ","protein_coding",1.11132862950959,5.31042186302187,10.7565076190003,0.00205229098908194,0.0185754167394778
"ENSG00000008838","MED24","mediator complex subunit 24 ","protein_coding",1.59368809467792,6.959424186716,11.2019493482198,0.00169480998060147,0.0164820547362346
"ENSG00000009335","UBE3C","ubiquitin protein ligase E3C ","protein_coding",0.273220769454921,7.43617992749583,5.324745757566,0.0258533646943105,0.0985035698275889
"ENSG00000009780","FAM76A","family with sequence similarity 76 member A ","protein_coding",-0.324138338796607,4.55050981268398,5.46736334041518,0.024047134867009,0.0939485150970603
"ENSG00000009950","MLXIPL","MLX interacting protein like ","protein_coding",3.09135617103857,3.2089391946248,12.54270195154,0.00096572640398761,0.0114662682846663
"ENSG00000010256","UQCRC1","ubiquinol-cytochrome c reductase core protein 1 ","protein_coding",0.465843098388385,6.75227533789353,7.87098108189114,0.00748820698257749,0.0427456052503123
"ENSG00000010270","STARD3NL","STARD3 N-terminal like ","protein_coding",0.482488510695188,5.15287439290755,5.6121730373043,0.0223514740247839,0.0892130006454342
"ENSG00000010278","CD9","CD9 molecule ","protein_coding",1.38170002424308,7.32250766681187,12.7191086902353,0.000896325968769214,0.0109291789360116
"ENSG00000010292","NCAPD2","non-SMC condensin I complex subunit D2 ","protein_coding",0.812530718665458,6.60986732964303,15.2600875514486,0.000323094480786364,0.00586658211563288
"ENSG00000010295","IFFO1","intermediate filament family orphan 1 ","protein_coding",0.788510703779632,2.24053373597249,5.74014013611643,0.0209661178442259,0.0856653481291655
"ENSG00000010327","STAB1","stabilin 1 ","protein_coding",0.906381815221299,5.90330719891112,7.3775536573879,0.00944386554182209,0.0501807139914883
"ENSG00000010818","HIVEP2","HIVEP zinc finger 2 ","protein_coding",0.679778545582858,6.64489521817285,13.6071449714225,0.000623535526997231,0.00856441001979868
"ENSG00000011009","LYPLA2","lysophospholipase 2 ","protein_coding",0.686300093501244,5.09313796314792,10.6546643662905,0.00214471364299434,0.0191196764842034
"ENSG00000011105","TSPAN9","tetraspanin 9 ","protein_coding",0.852729364782423,4.71583473846766,8.97694070945227,0.00450543415363835,0.0306510836902556
"ENSG00000011132","APBA3","amyloid beta precursor protein binding family A member 3 ","protein_coding",0.58637334082633,3.0736461445909,6.57958803696303,0.0138525484100594,0.0652277240106003
"ENSG00000011304","PTBP1","polypyrimidine tract binding protein 1 ","protein_coding",0.662653602383751,7.16037737532924,14.2880778680426,0.00047428586142813,0.00735150333524912
"ENSG00000011347","SYT7","synaptotagmin 7 ","protein_coding",2.15712582126132,2.36508902696527,11.33786831349,0.00160196086930921,0.0158167078137565
"ENSG00000011422","PLAUR","plasminogen activator, urokinase receptor ","protein_coding",0.865313339660158,5.64517888237084,5.67654178039788,0.0216394854659111,0.0874259574662293
"ENSG00000011426","ANLN","anillin, actin binding protein ","protein_coding",1.656893948721,6.1513937295419,18.9845900527737,7.93080524930232e-05,0.00259520350234862
"ENSG00000011451","WIZ","WIZ zinc finger ","protein_coding",0.965917625285608,4.63132665101968,11.9045950909513,0.00125832620403537,0.0134302644099517
"ENSG00000011478","QPCTL","glutaminyl-peptide cyclotransferase like ","protein_coding",0.589742353434036,2.35877248398,6.96722973692962,0.011488948239768,0.0574023323294988
"ENSG00000011485","PPP5C","protein phosphatase 5 catalytic subunit ","protein_coding",0.71131136845617,5.48258540345073,19.6514746402267,6.23033314838795e-05,0.00230754801607831
"ENSG00000012048","BRCA1","BRCA1 DNA repair associated ","protein_coding",1.34192696712282,5.31748858076502,20.834951827744,4.08844310425594e-05,0.00188338970770403
"ENSG00000012061","ERCC1","ERCC excision repair 1, endonuclease non-catalytic subunit ","protein_coding",0.364502562359011,5.11376877048703,6.94241495658028,0.0116228205638496,0.0578769817308214
