id	filename	md5	size	state
0058f6ab-2114-4ead-af5e-ba002b5f9cc2	0058f6ab-2114-4ead-af5e-ba002b5f9cc2/8fd3c3ec-c5c5-4ded-bcbb-387ddc1ba5f7.rna_seq.augmented_star_gene_counts.tsv	ee24992a91788a464da400e61cef624a	4244073	validated
006d3450-dab8-487d-a2f2-50fdd64c0a6b	006d3450-dab8-487d-a2f2-50fdd64c0a6b/c42ab178-9ded-405c-8eab-69583c4b1ad0.rna_seq.augmented_star_gene_counts.tsv	73d55582e34602cd61e95df41a1e1f54	4233708	validated
042112c1-7fab-4aba-9a10-91509b80de7b	042112c1-7fab-4aba-9a10-91509b80de7b/d6c55f59-f1cd-48bf-9628-94fcfb867bff.rna_seq.augmented_star_gene_counts.tsv	85edcb982162988e72155a09563acf8b	4236718	validated
04ebea53-3ad2-47ae-b24c-22001c6cd300	04ebea53-3ad2-47ae-b24c-22001c6cd300/7d8d9d6c-b701-4eda-8e36-c36ca7c90903.rna_seq.augmented_star_gene_counts.tsv	eb678de6a85ae42a61dbd758974ee40d	4209556	validated
05895ee3-d5d4-49ca-a18d-cb472f5fe980	05895ee3-d5d4-49ca-a18d-cb472f5fe980/84e6a0b4-7a1f-4a9a-80b7-b59c6d2132c2.rna_seq.augmented_star_gene_counts.tsv	43065a6ce4e5ff9031155c0ddb663977	4260773	validated
05e522c9-0286-496f-b0d2-623c07dcd18d	05e522c9-0286-496f-b0d2-623c07dcd18d/2d7f98e2-8e4c-48aa-9c87-e9953e952689.rna_seq.augmented_star_gene_counts.tsv	caa46ce1fc42ad961b261e6ea3ab1f67	4255950	validated
06fde02a-86af-4e12-b891-b909b30cccd6	06fde02a-86af-4e12-b891-b909b30cccd6/e827cb1c-e6f7-4746-b19e-f705c2de32bd.rna_seq.augmented_star_gene_counts.tsv	ed9f7dfb4ee499cd5de13f208392a9a3	4278843	validated
07ad67b6-8242-4cbf-b24c-037c025df522	07ad67b6-8242-4cbf-b24c-037c025df522/be31437e-d2d6-4e6b-99e0-42ddb5a4359d.rna_seq.augmented_star_gene_counts.tsv	a9879ff83cdbf0a58f2a5b0f43cf1547	4238119	validated
09bde835-5a58-409f-b574-0a6dc57d78f1	09bde835-5a58-409f-b574-0a6dc57d78f1/cb9a0bb7-64d1-4fc6-9c3c-6f8ec74e0942.rna_seq.augmented_star_gene_counts.tsv	5447ca0595e24905bdf3e63691b021cf	4236146	validated
0b52237e-f467-420a-b7b2-952c0004efc9	0b52237e-f467-420a-b7b2-952c0004efc9/d90d2b4f-8865-440d-a8b7-e0b7c947e095.rna_seq.augmented_star_gene_counts.tsv	0edd11b489556123b7d60af8f992bd25	4252131	validated
