1	13100
1	7858
1	1677
1	12018
1	12019
1	4398
1	10773
1	12465
1	4849
1	5974
1	4163
1	10796
1	8492
1	2284
1	2540
1	11300
1	5897
1	2123
1	5111
1	1799
1	13101
1	2168
1	2405
1	12866
1	1348
1	12545
1	5894
1	11206
1	5663
1	7910
1	12279
1	1036
1	12120
1	8204
1	2138
1	4581
2	976
2	8792
2	9876
2	2539
2	42
2	10681
2	9
2	4594
2	11949
2	8692
2	9253
2	10729
2	4234
2	13102
2	1387
2	4963
2	2195
2	2378
2	12565
2	3203
2	2961
2	8367
2	7192
2	11620
2	13103
2	12510
2	9773
2	1759
2	11174
2	1122
2	581
2	1095
2	6273
2	11378
2	10262
2	84
2	394
2	12841
2	12728
2	9492
2	5802
2	8716
2	9937
2	11371
2	9974
2	12120
2	7318
2	11229
2	9419
2	10840
2	11683
2	12498
2	9394
2	4715
2	566
2	9625
2	7126
2	12086
3	2219
3	45
3	733
3	2454
3	3283
3	12476
3	6076
3	11168
3	6532
3	502
3	12584
3	8103
3	13104
3	9854
3	6733
3	10073
3	8974
3	8975
3	8976
3	11929
3	9533
3	534
3	11952
3	7299
3	8267
3	366
3	8262
3	11283
3	12068
3	12325
3	8864
3	4445
3	1549
3	7230
3	5667
3	7521
3	12811
3	12217
3	872
3	2206
3	4388
3	8430
3	6235
4	660
5	4793
5	3128
5	11559
5	5173
5	1817
5	10844
5	2813
5	3246
5	277
5	11333
5	8094
5	7544
5	12146
5	8751
5	5557
5	175
5	9244
5	3098
5	11759
5	11615
5	11640
5	12871
5	4123
5	12824
5	12419
5	1434
5	8410
5	10218
5	2365
5	4281
5	11629
5	2715
5	923
5	1466
5	7892
6	2092
6	5516
6	8841
7	11684
7	1196
4	13105
8	9322
8	11840
8	11028
8	2614
8	8278
8	7384
8	9969
8	2616
8	8146
9	42
9	976
8	7433
9	10819
10	13106
9	11949
9	7126
9	8792
9	4594
9	9253
9	12153
9	12700
9	9876
9	10729
9	8692
9	4234
9	2539
9	5774
9	1540
9	6397
9	10681
9	9407
9	2895
9	13107
9	3445
9	11966
10	3135
9	12088
9	4600
9	366
9	3413
9	4732
9	9398
9	9803
9	3608
9	13108
9	6880
9	7017
9	2407
9	11782
10	13109
9	13014
