1608	14420	0.697574
3487	14420	0.697574
14294	14421	2.90391
5130	14421	2.90391
14421	14422	2.65893
619	14422	2.65893
14422	14423	2.3202
5481	14423	2.3202
14423	14424	1.35647
9768	14424	1.35647
11061	14425	0.581615
676	14425	0.581615
9772	14426	2.21192
649	14426	2.21192
2624	14427	5.71834
13010	14427	5.71834
14427	14428	3.82449
2623	14428	3.82449
425	14429	2.70408
355	14429	2.70408
7495	14430	2.68453
14429	14430	2.68453
12024	14431	1.36551
324	14431	1.36551
3169	14432	4.10016
9646	14432	4.10016
14432	14433	3.98644
9657	14433	3.98644
14433	14434	3.90337
5402	14434	3.90337
14434	14435	3.15774
1497	14435	3.15774
14435	14436	3.10598
4154	14436	3.10598
4529	14437	1.68349
14436	14437	1.68349
14437	14438	1.2686
8808	14438	1.2686
6763	14439	1.37654
10175	14439	1.37654
8925	14440	1.30594
14439	14440	1.30594
14440	14441	1.07078
8503	14441	1.07078
10616	14442	3.9863
6663	14442	3.9863
14442	14443	1.31196
1366	14443	1.31196
7430	14444	4.41897
12478	14444	4.41897
6470	14445	3.61876
8485	14445	3.61876
12313	14446	3.51365
14445	14446	3.51365
14446	14447	1.52445
3699	14447	1.52445
14065	14448	2.87177
14062	14448	2.87177
14448	14449	1.5979
743	14449	1.5979
14449	14450	0.870267
5375	14450	0.870267
4312	14451	0.694114
14450	14451	0.694114
43	14452	0.894973
3180	14452	0.894973
8403	14453	2.62284
3016	14453	2.62284
8785	14454	1.64607
9523	14454	1.64607
2758	14455	0.756568
4620	14455	0.756568
14454	14456	0.75345
14455	14456	0.75345
14401	14457	0.935913
2424	14457	0.935913
9520	14458	0.898774
14457	14458	0.898774
10197	14459	2.22058
7029	14459	2.22058
14459	14460	1.84711
12940	14460	1.84711
1068	14461	1.42776
14460	14461	1.42776
946	14462	0.905454
5376	14462	0.905454
14461	14463	0.805384
14462	14463	0.805384
14463	14464	0.783632
3676	14464	0.783632
7377	14465	1.0677
4313	14465	1.0677
6625	14466	1.01091
14465	14466	1.01091
14170	14467	1.09352
5013	14467	1.09352
14467	14468	0.843933
5653	14468	0.843933
3374	14469	2.77345
9015	14469	2.77345
7376	14470	2.14649
11930	14470	2.14649
1901	14471	1.48947
2901	14471	1.48947
12011	14472	0.847373
2099	14472	0.847373
5546	14473	0.675784
10129	14473	0.675784
9915	14474	6.72402
4667	14474	6.72402
14474	14475	2.09987
13403	14475	2.09987
14475	14476	1.65977
9656	14476	1.65977
4125	14477	0.694413
11835	14477	0.694413
11866	14478	2.23793
10820	14478	2.23793
5819	14479	0.7679
10592	14479	0.7679
6311	14480	0.668405
14479	14480	0.668405
11918	14481	6.98272
12975	14481	6.98272
12633	14482	0.688343
11060	14482	0.688343
410	14483	1.55088
45	14483	1.55088
6330	14484	0.615624
11036	14484	0.615624
2736	14485	0.90098
1647	14485	0.90098
5038	14486	4.08275
8686	14486	4.08275
11527	14486	4.08275
7055	14486	4.08275
14486	14487	1.28521
5861	14487	1.28521
9671	14488	0.954409
14487	14488	0.954409
8770	14489	0.735336
14488	14489	0.735336
14489	14490	0.56009
10143	14490	0.56009
2751	14491	1.76177
4846	14491	1.76177
711	14492	5.40808
4710	14492	5.40808
14492	14493	1.66836
8689	14493	1.66836
13788	14494	1.51769
14493	14494	1.51769
4782	14495	1.50448
14494	14495	1.50448
14495	14496	1.05455
594	14496	1.05455
14491	14497	0.956904
14496	14497	0.956904
14497	14498	0.689493
5529	14498	0.689493
8019	14499	0.663567
14498	14499	0.663567
14499	14500	0.559227
755	14500	0.559227
5348	14501	1.45206
7789	14501	1.45206
8868	14502	0.79537
2755	14502	0.79537
12563	14503	0.791034
14502	14503	0.791034
3977	14504	1.94518
2369	14504	1.94518
