"","gene_id","logFC","logCPM","LR","PValue","FDR"
"1","ENSG00000123500",-8.002915398843,6.70180008734082,360.231221732745,2.50747226107344e-80,5.24588271739175e-76
"2","ENSG00000099953",-6.83167013829804,7.80950442740709,272.022749159372,4.11212084369058e-61,4.30148400854253e-57
"3","ENSG00000198947",4.33811787049087,6.47737709753656,205.95073177845,1.05036801596444e-46,7.32491642066403e-43
"4","ENSG00000249669",4.59946451869533,5.59126946385938,185.186035701394,3.57424976049644e-42,1.50195934724223e-38
"5","ENSG00000148053",5.33991014044753,7.96366548475216,185.177511734376,3.58959740749063e-42,1.50195934724223e-38
"6","ENSG00000122641",-3.58022140282436,5.86198048325527,155.550022844513,1.06169128004598e-35,3.70194054497365e-32
"7","ENSG00000154736",3.5089011171973,6.3281769368052,153.779944735156,2.58713965318301e-35,7.34163727365287e-32
"8","ENSG00000105664",-6.32897578099498,6.62829327965617,153.546158936293,2.91012751483529e-35,7.34163727365287e-32
"9","ENSG00000230838",-7.48272082731223,2.20383034644127,153.383533014703,3.1582971876524e-35,7.34163727365287e-32
"10","ENSG00000082175",4.78056573493264,5.4921406327683,152.374581100452,5.24757991383732e-35,1.09784619377391e-31
"11","ENSG00000154678",4.83565487863473,4.45235957216912,151.77296109825,7.10308971135741e-35,1.35094308955735e-31
"12","ENSG00000182253",4.63368428189836,7.76697444242479,144.001495444709,3.55029039902909e-33,6.18963545317396e-30
"13","ENSG00000163631",6.17507374672415,4.05915968978303,137.795189369344,8.07944149631274e-32,1.30023073495661e-28
"14","ENSG00000165474",-4.1916399205736,4.32695244732988,133.16591424332,8.31630532669358e-31,1.24275302671255e-27
"15","ENSG00000137558",5.8174670939744,6.48688916847355,129.644317111324,4.90196185783517e-30,6.8369296018513e-27
"16","ENSG00000108924",5.03998675425104,5.56330491910708,128.135359158128,1.0484319087805e-29,1.3708902477248e-26
"17","ENSG00000138685",4.70267638422669,5.04663970909117,126.010743798499,3.05823096846602e-29,3.74084454929493e-26
"18","ENSG00000130176",3.94802670987047,6.52539216147472,125.909350290426,3.2185460488174e-29,3.74084454929493e-26
"19","ENSG00000172201",4.48666054553338,6.36241776170991,120.876416265289,4.06693797015166e-28,4.47812680387068e-25
"20","ENSG00000164128",6.39147013917144,4.68636901428751,118.053162571091,1.68802447593158e-27,1.76575800304823e-24
"21","ENSG00000213366",3.96639821203051,3.39836437860134,117.918994111216,1.80615892632518e-27,1.79936432845948e-24
"22","ENSG00000154928",3.99472390307708,3.76581730182511,117.187822333099,2.61129825260085e-27,2.48322594284829e-24
"23","ENSG00000115295",3.39116355117739,5.20073237394562,116.195132284915,4.30757922405799e-27,3.91821151941379e-24
"24","ENSG00000119771",3.46503197775883,3.84806541636738,113.163840192059,1.98661679904348e-26,1.73175041886619e-23
"25","ENSG00000154856",3.41739947759141,5.99755457480138,109.97650043295,9.91593071290051e-26,8.29804745778366e-23
"26","ENSG00000177098",3.43232554826789,4.77694955292144,108.973730508119,1.6445097884414e-25,1.31468580036326e-22
"27","ENSG00000137727",3.98185489631577,3.61531521031727,108.911811307479,1.69669311265274e-25,1.31468580036326e-22
"28","ENSG00000203727",5.2022720845537,4.98161392069189,108.687658359493,1.89983986303928e-25,1.41951963480875e-22
"29","ENSG00000118495",2.9019006386218,4.95420077478025,108.606810952295,1.9789349854141e-25,1.4276309941327e-22
"30","ENSG00000164488",6.06736125332058,1.19843869792463,105.634447392717,8.86727590491313e-25,6.18374264022292e-22
"31","ENSG00000091513",6.28920532854803,5.58069408745649,104.928895442842,1.26598248200216e-24,8.54374822773138e-22
"32","ENSG00000203805",-5.65478244981856,2.27991283913344,104.429092791376,1.62920725967575e-24,1.06514515873989e-21
"33","ENSG00000185149",8.63312502143405,2.68020793065362,104.365749178811,1.68213393133429e-24,1.06642193871044e-21
"34","ENSG00000144452",-4.69186178242224,6.40642428420849,103.298471714729,2.88275622250003e-24,1.77382773326244e-21
"35","ENSG00000165810",5.12466152293682,5.96741519074395,102.672411053796,3.95412921906435e-24,2.36355249691558e-21
"36","ENSG00000163993",-5.71769858443138,7.36860790205849,102.394120306136,4.55050214947923e-24,2.64447376303486e-21
"37","ENSG00000178965",5.9017870221427,0.608492934099897,101.991072684086,5.57725417635057e-24,3.15356039522785e-21
"38","ENSG00000160307",5.91168281784945,5.37431669028398,101.141561385168,8.56390030498586e-24,4.71487784948971e-21
"39","ENSG00000171199",8.34661794466776,3.35054274988533,100.098790800115,1.44982008314737e-23,7.77735537423746e-21
"40","ENSG00000149451",4.57237416199036,4.21077292679166,99.5493319739903,1.91337454172464e-23,1.00074271968553e-20
"41","ENSG00000134760",7.34227508946955,2.56717814906023,99.3271558908064,2.14052738591353e-23,1.09224325465115e-20
"42","ENSG00000174611",5.29900682505336,2.44320882026026,99.2383503359431,2.23869625452768e-23,1.11513724621366e-20
"43","ENSG00000165028",4.32937845200182,4.00819481441194,98.800761618863,2.79227061873195e-23,1.35853706080212e-20
"44","ENSG00000180914",5.5800542765615,7.15932248843601,97.4483890969889,5.52784904533327e-23,2.60483389674054e-20
"45","ENSG00000164879",6.92855672605516,4.09706145997896,97.4216993034287,5.60286436371704e-23,2.60483389674054e-20
"46","ENSG00000100307",2.4632581635286,5.44269042402026,96.3930551560312,9.4196992548779e-23,4.28412017633262e-20
