"","gene_id","logFC","logCPM","LR","PValue","FDR"
"ENSG00000254772","ENSG00000254772",18.2379657488971,10.4778039087896,12693.5217106605,0,0
"ENSG00000105583","ENSG00000105583",15.1221234461594,5.81983445165304,14350.7575056629,0,0
"ENSG00000214736","ENSG00000214736",14.9479675844485,5.64578752215633,18021.023164791,0,0
"ENSG00000145029","ENSG00000145029",14.1624509313607,5.30065601351614,7296.98330751632,0,0
"ENSG00000253797","ENSG00000253797",13.3212774256696,4.02097195680013,7265.72311021234,0,0
"ENSG00000145075","ENSG00000145075",13.2665078101351,4.40352285389564,4263.5899975929,0,0
"ENSG00000261011","ENSG00000261011",13.2068660284551,3.90685942246566,2278.27113476503,0,0
"ENSG00000267368","ENSG00000267368",13.0429157117736,3.90164921146316,3168.65729398934,0,0
"ENSG00000255455","ENSG00000255455",12.9214661564824,3.62218097635376,4446.83251432133,0,0
"ENSG00000266820","ENSG00000266820",12.7860107237891,3.48722451687106,5492.71915929956,0,0
"ENSG00000142694","ENSG00000142694",12.7469161507175,3.44818531934484,5366.90686051475,0,0
"ENSG00000243509","ENSG00000243509",12.7207053922803,3.42213791940036,4830.21522764618,0,0
"ENSG00000259623","ENSG00000259623",12.6233582658677,3.32496750815871,5782.06634616124,0,0
"ENSG00000215837","ENSG00000215837",12.6204699803664,3.32211777849179,3690.17767968646,0,0
"ENSG00000205307","ENSG00000205307",12.5012035283272,4.53631779245966,1571.02390542563,0,0
"ENSG00000213689","ENSG00000213689",12.3146311446361,3.01735535106949,4631.84588176655,0,0
"ENSG00000140488","ENSG00000140488",12.1475336455311,5.18913190155444,3263.83735723282,0,0
"ENSG00000226232","ENSG00000226232",12.0432376531151,4.20201900785133,3992.34205050628,0,0
"ENSG00000213073","ENSG00000213073",12.0305947450905,2.73459427976962,2607.31519450836,0,0
"ENSG00000263647","ENSG00000263647",11.9488385875873,2.65339877923538,4751.04284009124,0,0
"ENSG00000279117","ENSG00000279117",11.8923200070278,2.59709263333593,2654.32374093057,0,0
"ENSG00000207165","ENSG00000207165",11.8628932734168,2.56805115996785,3787.68806700795,0,0
"ENSG00000279095","ENSG00000279095",11.7434949016412,2.4490746703095,5338.79354797224,0,0
"ENSG00000260465","ENSG00000260465",11.5377907036507,2.24466714619323,3598.14613970377,0,0
"ENSG00000240089","ENSG00000240089",11.5250073594498,2.38979646486553,1736.88611827116,0,0
"ENSG00000279192","ENSG00000279192",11.4425010906192,2.15015281330974,2760.04848474589,0,0
