"ID","uniprot_id","max_hit","num_hits"
"A0A539-predictions.txt","A0A539",0.541266666666667,0
"A0A576-predictions.txt","A0A576",0.605242857142857,0
"A0A577-predictions.txt","A0A577",0.738590476190476,2
"A0A578-predictions.txt","A0A578",0.84281875,1
"A0A584-predictions.txt","A0A584",0.608742857142857,0
"A0A589-predictions.txt","A0A589",0.260085714285714,0
"A0A597-predictions.txt","A0A597",0.460881818181818,0
"A0A599-predictions.txt","A0A599",0.732214285714286,4
"A0A5A2-predictions.txt","A0A5A2",0.922327272727273,1
"A0A5A6-predictions.txt","A0A5A6",0.8409,1
"A0A5B0-predictions.txt","A0A5B0",0.163352727272727,0
"A0A5B6-predictions.txt","A0A5B6",0.918866666666667,1
"A0A5B7-predictions.txt","A0A5B7",0.424072727272727,0
"A0A5B9-predictions.txt","A0A5B9",0.5497,0
"A0AVK6-predictions.txt","A0AVK6",0.811257142857143,1
"A0AVT1-predictions.txt","A0AVT1",0.657095238095238,0
"A0FGR8-predictions.txt","A0FGR8",0.954528571428571,1
"A0JD32-predictions.txt","A0JD32",0.383018181818182,0
"A0JD36-predictions.txt","A0JD36",0.714727272727273,1
"A0JD37-predictions.txt","A0JD37",0.501071428571429,0
"A0M8Q6-predictions.txt","A0M8Q6",0.100827142857143,0
"A0PK00-predictions.txt","A0PK00",0.0297880952380952,0
"A1A4S6-predictions.txt","A1A4S6",0.258538095238095,0
"A1L3X0-predictions.txt","A1L3X0",0.597261904761905,0
"A1XBS5-predictions.txt","A1XBS5",0.1625,0
"A1YPR0-predictions.txt","A1YPR0",0.2442,0
"A1Z1Q3-predictions.txt","A1Z1Q3",0.725863636363636,5
"A2A288-predictions.txt","A2A288",0.602657142857143,0
"A2A3N6-predictions.txt","A2A3N6",0.0415209523809524,0
"A2NJV5-predictions.txt","A2NJV5",0.55195,0
"A2RTX5-predictions.txt","A2RTX5",0.222128571428571,0
"A2RUC4-predictions.txt","A2RUC4",0.968571428571429,1
"A2RUS2-predictions.txt","A2RUS2",0.862880952380952,1
"A2VDF0-predictions.txt","A2VDF0",0.79415,1
"A4D126-predictions.txt","A4D126",0.0750371428571429,0
"A4D1E9-predictions.txt","A4D1E9",0.793957142857143,3
"A4D1P6-predictions.txt","A4D1P6",0.32932380952381,0
"A4D256-predictions.txt","A4D256",0.300842857142857,0
"A4D2B0-predictions.txt","A4D2B0",0.0895975,0
"A4D2B8-predictions.txt","A4D2B8",0.979472222222222,1
"A4GXA9-predictions.txt","A4GXA9",0.276557142857143,0
"A4QMS7-predictions.txt","A4QMS7",0.183745454545455,0
"A4QPB2-predictions.txt","A4QPB2",0.809961538461538,1
"A4QPH2-predictions.txt","A4QPH2",0.676023076923077,0
"A5A3E0-predictions.txt","A5A3E0",0.847854545454545,1
"A5D8V7-predictions.txt","A5D8V7",0.287861904761905,0
"A5YKK6-predictions.txt","A5YKK6",0.673876190476191,0
"A6H8Y1-predictions.txt","A6H8Y1",0.4382,0
"A6NC05-predictions.txt","A6NC05",0.310295238095238,0
"A6NCE7-predictions.txt","A6NCE7",0.13335,0
"A6ND01-predictions.txt","A6ND01",0.475663636363636,0
"A6NDG6-predictions.txt","A6NDG6",0.723152380952381,14
"A6NDY0-predictions.txt","A6NDY0",0.085199,0
"A6NEC2-predictions.txt","A6NEC2",0.614571428571429,0
"A6NEL3-predictions.txt","A6NEL3",0.476054545454545,0
"A6NEY8-predictions.txt","A6NEY8",0.645454545454545,0
"A6NFH5-predictions.txt","A6NFH5",0.896480952380952,1
"A6NFT4-predictions.txt","A6NFT4",0.821309090909091,1
"A6NGN9-predictions.txt","A6NGN9",0.277536363636364,0
"A6NH57-predictions.txt","A6NH57",0.493933333333333,0
"A6NHC0-predictions.txt","A6NHC0",0.937280952380952,1
"A6NHG4-predictions.txt","A6NHG4",0.370019047619048,0
"A6NHL2-predictions.txt","A6NHL2",0.532947619047619,0
"A6NHQ2-predictions.txt","A6NHQ2",0.695927272727273,0
"A6NHR9-predictions.txt","A6NHR9",0.15273619047619,0
"A6NHX0-predictions.txt","A6NHX0",0.761161904761905,3
"A6NI61-predictions.txt","A6NI61",0.23647619047619,0
"A6NI72-predictions.txt","A6NI72",0.922613333333333,1
"A6NI73-predictions.txt","A6NI73",0.0749680952380952,0
"A6NIH7-predictions.txt","A6NIH7",0.349527272727273,0
"A6NIR3-predictions.txt","A6NIR3",0.817666666666667,1
"A6NIZ1-predictions.txt","A6NIZ1",0.306380952380952,0
"A6NJ78-predictions.txt","A6NJ78",0.6507625,0
"A6NJ88-predictions.txt","A6NJ88",0.498757142857143,0
"A6NJV1-predictions.txt","A6NJV1",0.412871428571429,0
"A6NK06-predictions.txt","A6NK06",0.578409523809524,0
"A6NK44-predictions.txt","A6NK44",0.797080952380952,4
"A6NKF2-predictions.txt","A6NKF2",0.621847619047619,0
"A6NKH3-predictions.txt","A6NKH3",0.563858823529412,0
"A6NKQ9-predictions.txt","A6NKQ9",0.300566666666667,0
"A6NKT7-predictions.txt","A6NKT7",0.37912380952381,0
"A6NL82-predictions.txt","A6NL82",0.973981818181818,1
"A6NL99-predictions.txt","A6NL99",0.423519047619048,0
"A6NLC8-predictions.txt","A6NLC8",0.664309523809524,0
"A6NLU0-predictions.txt","A6NLU0",0.465906666666667,0
"A6NMK7-predictions.txt","A6NMK7",0.472828571428571,0
"A6NMX2-predictions.txt","A6NMX2",0.649663636363636,0
"A6NMY6-predictions.txt","A6NMY6",0.1599,0
"A6NNM8-predictions.txt","A6NNM8",0.206471428571429,0
"A6NNZ2-predictions.txt","A6NNZ2",0.596466666666667,0
"A6PVI3-predictions.txt","A6PVI3",0.0914572727272727,0
"A7E2Y1-predictions.txt","A7E2Y1",0.517895238095238,0
"A7KAX9-predictions.txt","A7KAX9",0.7645,1
"A8K2U0-predictions.txt","A8K2U0",0.257214285714286,0
"A8K4G0-predictions.txt","A8K4G0",0.0114708461538462,0
"A8K7I4-predictions.txt","A8K7I4",0.453247619047619,0
"A8K979-predictions.txt","A8K979",0.895709523809524,1
"A8MPY1-predictions.txt","A8MPY1",0.389028571428571,0
"A8MT19-predictions.txt","A8MT19",0.11192,0
"A8MTJ3-predictions.txt","A8MTJ3",0.210327272727273,0
"A8MTJ6-predictions.txt","A8MTJ6",0.631257142857143,0
"A8MU46-predictions.txt","A8MU46",0.421690476190476,0
"A8MUM7-predictions.txt","A8MUM7",0.966172727272727,1
"A8MUU1-predictions.txt","A8MUU1",0.877309523809524,1
"A8MV24-predictions.txt","A8MV24",0.885890476190476,1
"A8MVJ9-predictions.txt","A8MVJ9",0.592071428571429,0
"A8MVU1-predictions.txt","A8MVU1",0.8546,1
"A8MW95-predictions.txt","A8MW95",0.632642857142857,0
"A8MYP8-predictions.txt","A8MYP8",0.65021,0
"A8MYZ6-predictions.txt","A8MYZ6",0.280271818181818,0
"A8MZ26-predictions.txt","A8MZ26",0.114487142857143,0
"A9UHW6-predictions.txt","A9UHW6",0.545990909090909,0
"A9YTQ3-predictions.txt","A9YTQ3",0.802109523809524,1
"B0L653-predictions.txt","B0L653",0.748423809523809,7
"B1AK53-predictions.txt","B1AK53",0.822164285714286,1
"B1AL88-predictions.txt","B1AL88",0.489147619047619,0
"B2RPK0-predictions.txt","B2RPK0",0.569283333333333,0
"B2RV13-predictions.txt","B2RV13",0.476380952380952,0
"B2RXF5-predictions.txt","B2RXF5",0.0896845454545454,0
"B2RXH2-predictions.txt","B2RXH2",0.602009523809524,0
"B2RXH8-predictions.txt","B2RXH8",0.298333333333333,0
"B5MCN3-predictions.txt","B5MCN3",0.614066666666667,0
"B5MD39-predictions.txt","B5MD39",0.675490476190476,0
"B5ME19-predictions.txt","B5ME19",0.452352380952381,0
"B7U540-predictions.txt","B7U540",0.597885714285714,0
"B7Z8K6-predictions.txt","B7Z8K6",0.287754545454545,0
"B7ZW38-predictions.txt","B7ZW38",0.616552380952381,0
"B9A064-predictions.txt","B9A064",0.748641176470588,3
"C9JRZ8-predictions.txt","C9JRZ8",0.540514285714286,0
"D3W0D1-predictions.txt","D3W0D1",0.811025,1
"E9PAV3-predictions.txt","E9PAV3",0.372883333333333,0
"E9PQ53-predictions.txt","E9PQ53",0.735190909090909,2
"E9PQX1-predictions.txt","E9PQX1",0.299976923076923,0
"F5H094-predictions.txt","F5H094",0.771828571428571,6
"F5H284-predictions.txt","F5H284",0.277157142857143,0
"F8VTS6-predictions.txt","F8VTS6",0.153246875,0
"G3V0H7-predictions.txt","G3V0H7",0.305166666666667,0
"G9CGD6-predictions.txt","G9CGD6",0.364057142857143,0
"H3BRN8-predictions.txt","H3BRN8",0.678647619047619,0
"M5A8F1-predictions.txt","M5A8F1",0.707892857142857,3
"O00116-predictions.txt","O00116",0.702195238095238,1
"O00124-predictions.txt","O00124",0.81787619047619,1
"O00139-predictions.txt","O00139",0.602195238095238,0
"O00141-predictions.txt","O00141",0.07138,0
"O00148-predictions.txt","O00148",0.930685714285714,1
"O00151-predictions.txt","O00151",0.511535714285714,0
"O00154-predictions.txt","O00154",0.863718181818182,1
"O00159-predictions.txt","O00159",0.793580952380952,1
"O00161-predictions.txt","O00161",0.129545454545455,0
"O00167-predictions.txt","O00167",0.748447619047619,3
"O00170-predictions.txt","O00170",0.987945454545455,1
"O00180-predictions.txt","O00180",0.309461904761905,0
"O00182-predictions.txt","O00182",0.680861904761905,0
"O00186-predictions.txt","O00186",0.890342857142857,1
"O00187-predictions.txt","O00187",0.775890476190476,2
"O00194-predictions.txt","O00194",0.801247619047619,1
"O00204-predictions.txt","O00204",0.858852380952381,1
"O00206-predictions.txt","O00206",0.28302380952381,0
"O00212-predictions.txt","O00212",0.534580952380952,0
"O00213-predictions.txt","O00213",0.845547619047619,1
"O00214-predictions.txt","O00214",0.795927272727273,1
"O00217-predictions.txt","O00217",0.0904238095238095,0
"O00220-predictions.txt","O00220",0.435242857142857,0
"O00222-predictions.txt","O00222",0.547209523809524,0
"O00231-predictions.txt","O00231",0.489538095238095,0
"O00232-predictions.txt","O00232",0.910319047619048,1
"O00238-predictions.txt","O00238",0.582004761904762,0
"O00241-predictions.txt","O00241",0.790171428571429,5
"O00255-predictions.txt","O00255",0.239038095238095,0
"O00258-predictions.txt","O00258",0.349319047619048,0
"O00264-predictions.txt","O00264",0.189690909090909,0
"O00267-predictions.txt","O00267",0.182314285714286,0
"O00268-predictions.txt","O00268",0.699357142857143,0
"O00273-predictions.txt","O00273",0.624380952380952,0
"O00291-predictions.txt","O00291",0.164880952380952,0
"O00294-predictions.txt","O00294",0.187095238095238,0
"O00299-predictions.txt","O00299",0.672690909090909,0
"O00300-predictions.txt","O00300",0.8119,1
