ensembl_gene_id,external_gene_name,description,gene_biotype,degree,betweenness,closeness,eigen_centrality,cluster,source
ENSG00000172954,LCLAT1,lysocardiolipin acyltransferase 1 ,protein_coding,12,435.244444444444,0.00173913043478261,1,royalblue,subnet
ENSG00000204961,PCDHA9,protocadherin alpha 9 ,protein_coding,12,305.996428571429,0.0131578947368421,8.96996091624173e-16,maroon1,subnet
ENSG00000176454,LPCAT4,lysophosphatidylcholine acyltransferase 4 ,protein_coding,10,126.222222222222,0.00157728706624606,0.678614016964007,royalblue,subnet
ENSG00000086696,HSD17B2,hydroxysteroid 17-beta dehydrogenase 2 ,protein_coding,9,12517.8333333333,0.000851063829787234,2.18348445638062e-16,tomato,subnet
ENSG00000117215,PLA2G2D,phospholipase A2 group IID ,protein_coding,9,296.666666666667,0.00168350168350168,3.623513210914e-15,springgreen,subnet
ENSG00000132196,HSD17B7,hydroxysteroid 17-beta dehydrogenase 7 ,protein_coding,9,4150.25,0.000753012048192771,1.69964019209634e-16,tomato,subnet
ENSG00000143797,MBOAT2,membrane bound O-acyltransferase domain containing 2 ,protein_coding,9,88.3000000000001,0.00172413793103448,0.862922413616047,royalblue,subnet
ENSG00000154269,ENPP3,ectonucleotide pyrophosphatase/phosphodiesterase 3 ,protein_coding,9,1366.5,0.00216919739696312,4.4607643694964e-16,springgreen,subnet
ENSG00000172197,MBOAT1,membrane bound O-acyltransferase domain containing 1 ,protein_coding,9,88.3000000000001,0.00172413793103448,0.862922413616047,royalblue,subnet
ENSG00000197594,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1 ,protein_coding,9,1366.5,0.00216919739696312,5.0669708094536e-16,springgreen,subnet
ENSG00000250120,PCDHA10,protocadherin alpha 10 ,protein_coding,9,54.9619047619048,0.0103092783505155,7.71429863819359e-16,maroon1,subnet
ENSG00000253910,PCDHGB2,"protocadherin gamma subfamily B, 2 ",protein_coding,9,220.169047619048,0.0121951219512195,4.23683256841551e-16,maroon1,subnet
ENSG00000262576,PCDHGA4,"protocadherin gamma subfamily A, 4 ",protein_coding,9,106.551190476191,0.0105263157894737,4.12549217569931e-16,maroon1,subnet
ENSG00000026652,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4 ,protein_coding,8,41.1111111111111,0.00171526586620926,0.774790059428768,royalblue,subnet
ENSG00000069764,PLA2G10,phospholipase A2 group X ,protein_coding,8,3.33333333333333,0.00148367952522255,3.42220692141877e-15,springgreen,subnet
ENSG00000087253,LPCAT2,lysophosphatidylcholine acyltransferase 2 ,protein_coding,8,43.6888888888889,0.00157232704402516,0.483134477335675,royalblue,subnet
ENSG00000123739,PLA2G12A,phospholipase A2 group XIIA ,protein_coding,8,133.333333333333,0.00167785234899329,3.35815492021575e-15,springgreen,subnet
ENSG00000136960,ENPP2,ectonucleotide pyrophosphatase/phosphodiesterase 2 ,protein_coding,8,1021,0.00191570881226054,1.70652831776631e-15,springgreen,subnet
ENSG00000153395,LPCAT1,lysophosphatidylcholine acyltransferase 1 ,protein_coding,8,43.6888888888889,0.00157232704402516,0.483134477335675,royalblue,subnet
ENSG00000160216,AGPAT3,1-acylglycerol-3-phosphate O-acyltransferase 3 ,protein_coding,8,41.1111111111111,0.00171526586620926,0.774790059428768,royalblue,subnet
ENSG00000166123,GPT2,glutamic--pyruvic transaminase 2 ,protein_coding,8,1428.6,0.0023696682464455,5.14796036714064e-07,royalblue,subnet
ENSG00000169692,AGPAT2,1-acylglycerol-3-phosphate O-acyltransferase 2 ,protein_coding,8,73,0.00171232876712329,0.748114792704062,royalblue,subnet
ENSG00000170890,PLA2G1B,phospholipase A2 group IB ,protein_coding,8,133.333333333333,0.00167785234899329,3.35815492021575e-15,springgreen,subnet
ENSG00000188784,PLA2G2E,phospholipase A2 group IIE ,protein_coding,8,3.33333333333333,0.00148367952522255,3.26665206135428e-15,springgreen,subnet
ENSG00000196139,AKR1C3,aldo-keto reductase family 1 member C3 ,protein_coding,8,10235.3333333333,0.000831946755407654,1.6250204595983e-16,tomato,subnet
ENSG00000204310,AGPAT1,1-acylglycerol-3-phosphate O-acyltransferase 1 ,protein_coding,8,1045,0.00188679245283019,0.748546504420726,royalblue,subnet
ENSG00000249158,PCDHA11,protocadherin alpha 11 ,protein_coding,8,23.552380952381,0.0102040816326531,7.16260073720659e-16,maroon1,subnet
ENSG00000050393,MCUR1,mitochondrial calcium uniporter regulator 1 ,protein_coding,7,21,0.0121951219512195,4.84464745706363e-16,saddlebrown,subnet
ENSG00000100078,PLA2G3,phospholipase A2 group III ,protein_coding,7,0,0.0014792899408284,3.12024748717594e-15,springgreen,subnet
ENSG00000109929,SC5D,sterol-C5-desaturase ,protein_coding,7,3173.58333333334,0.000670690811535882,1.67292556273194e-16,tomato,subnet
ENSG00000127472,PLA2G5,phospholipase A2 group V ,protein_coding,7,0,0.0014792899408284,3.04704520008677e-15,springgreen,subnet
ENSG00000138109,CYP2C9,cytochrome P450 family 2 subfamily C member 9 ,protein_coding,7,2739.66666666667,0.000672494956287828,5.9185012784587e-18,tomato,subnet
ENSG00000155189,AGPAT5,1-acylglycerol-3-phosphate O-acyltransferase 5 ,protein_coding,7,0,0.00170940170940171,0.73729113608249,royalblue,subnet
ENSG00000155970,MICU3,mitochondrial calcium uptake family member 3 ,protein_coding,7,105,0.0147058823529412,5.34925355471079e-16,saddlebrown,subnet
ENSG00000158786,PLA2G2F,phospholipase A2 group IIF ,protein_coding,7,0,0.0014792899408284,3.32155377667116e-15,springgreen,subnet
ENSG00000158850,B4GALT3,"beta-1,4-galactosyltransferase 3 ",protein_coding,7,4439,0.000543478260869565,5.84221051812653e-18,tomato,subnet
ENSG00000165996,HACD1,3-hydroxyacyl-CoA dehydratase 1 ,protein_coding,7,263.999999999999,0.000348796651552145,1.81584153456727e-16,tomato,subnet
ENSG00000188921,HACD4,3-hydroxyacyl-CoA dehydratase 4 ,protein_coding,7,263.999999999999,0.000348796651552145,1.66646803218027e-16,tomato,subnet
ENSG00000204967,PCDHA4,protocadherin alpha 4 ,protein_coding,7,18.3619047619048,0.0101010101010101,6.47025293402434e-16,maroon1,subnet
ENSG00000206527,HACD2,3-hydroxyacyl-CoA dehydratase 2 ,protein_coding,7,263.999999999999,0.000348796651552145,1.76915114528876e-16,tomato,subnet
ENSG00000005059,MCUB,mitochondrial calcium uniporter dominant negative subunit beta ,protein_coding,6,0,0.0120481927710843,4.67665392712266e-16,saddlebrown,subnet
ENSG00000025423,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6 ,protein_coding,6,737.833333333333,0.000791765637371338,1.8222390275376e-16,tomato,subnet
