"1"	1	"ENSG00000004059"
"2"	2	"ENSG00000003056"
"3"	3	"ENSG00000004478"
"4"	4	"ENSG00000003137"
"5"	5	"ENSG00000003509"
"6"	6	"ENSG00000001036"
"7"	7	"ENSG00000002587"
"8"	8	"ENSG00000001617"
"9"	9	"ENSG00000001626"
"10"	10	"ENSG00000001630"
"11"	11	"ENSG00000048028"
"12"	12	"ENSG00000004776"
"13"	13	"ENSG00000004799"
"14"	14	"ENSG00000006611"
"15"	15	"ENSG00000006451"
"16"	16	"ENSG00000006453"
"17"	17	"ENSG00000006116"
"18"	18	"ENSG00000006118"
"19"	19	"ENSG00000004975"
"20"	20	"ENSG00000005175"
"21"	21	"ENSG00000005020"
"22"	22	"ENSG00000007038"
"23"	23	"ENSG00000005073"
"24"	24	"ENSG00000006210"
"25"	25	"ENSG00000007255"
"26"	26	"ENSG00000005448"
"27"	27	"ENSG00000006282"
"28"	28	"ENSG00000005486"
"29"	29	"ENSG00000006025"
"30"	30	"ENSG00000006047"
"31"	31	"ENSG00000006059"
"32"	32	"ENSG00000008197"
"33"	33	"ENSG00000008405"
"34"	34	"ENSG00000008438"
"35"	35	"ENSG00000010270"
"36"	36	"ENSG00000008118"
"37"	37	"ENSG00000019582"
"38"	38	"ENSG00000009780"
"39"	39	"ENSG00000091704"
"40"	40	"ENSG00000008282"
"41"	41	"ENSG00000010017"
"42"	42	"ENSG00000010610"
"43"	43	"ENSG00000011105"
"44"	44	"ENSG00000011478"
"45"	45	"ENSG00000011485"
"46"	46	"ENSG00000012963"
"47"	47	"ENSG00000012983"
"48"	48	"ENSG00000241644"
"49"	49	"ENSG00000012061"
"50"	50	"ENSG00000013588"
"51"	51	"ENSG00000013583"
"52"	52	"ENSG00000014919"
"53"	53	"ENSG00000071203"
"54"	54	"ENSG00000015568"
"55"	55	"ENSG00000015532"
"56"	56	"ENSG00000080293"
"57"	57	"ENSG00000019549"
"58"	58	"ENSG00000021488"
"59"	59	"ENSG00000022277"
"60"	60	"ENSG00000023287"
"61"	61	"ENSG00000023516"
"62"	62	"ENSG00000007541"
"63"	63	"ENSG00000079112"
"64"	64	"ENSG00000027847"
"65"	65	"ENSG00000033100"
"66"	66	"ENSG00000034713"
"67"	67	"ENSG00000034971"
"68"	68	"ENSG00000036473"
"69"	69	"ENSG00000052841"
"70"	70	"ENSG00000037965"
"71"	71	"ENSG00000037757"
"72"	72	"ENSG00000038219"
"73"	73	"ENSG00000040608"
"74"	74	"ENSG00000041357"
"75"	75	"ENSG00000042062"
"76"	76	"ENSG00000042813"
"77"	77	"ENSG00000043462"
"78"	78	"ENSG00000011465"
"79"	79	"ENSG00000048462"
"80"	80	"ENSG00000048544"
"81"	81	"ENSG00000287363"
"82"	82	"ENSG00000030582"
"83"	83	"ENSG00000041988"
"84"	84	"ENSG00000049245"
"85"	85	"ENSG00000049247"
"86"	86	"ENSG00000049449"
"87"	87	"ENSG00000049541"
"88"	88	"ENSG00000049769"
"89"	89	"ENSG00000050030"
"90"	90	"ENSG00000050327"
"91"	91	"ENSG00000050344"
"92"	92	"ENSG00000038295"
"93"	93	"ENSG00000054803"
"94"	94	"ENSG00000013297"
"95"	95	"ENSG00000054965"
"96"	96	"ENSG00000054967"
"97"	97	"ENSG00000057294"
"98"	98	"ENSG00000058799"
"99"	99	"ENSG00000040933"
"100"	100	"ENSG00000059804"
"101"	101	"ENSG00000060140"
"102"	102	"ENSG00000088256"
"103"	103	"ENSG00000060566"
"104"	104	"ENSG00000061273"
"105"	105	"ENSG00000061794"
"106"	106	"ENSG00000062725"
"107"	107	"ENSG00000063241"
"108"	108	"ENSG00000012124"
"109"	109	"ENSG00000067646"
"110"	110	"ENSG00000053918"
"111"	111	"ENSG00000071575"
"112"	112	"ENSG00000068308"
"113"	113	"ENSG00000068394"
"114"	114	"ENSG00000021776"
"115"	115	"ENSG00000071282"
"116"	116	"ENSG00000013275"
"117"	117	"ENSG00000072818"
"118"	118	"ENSG00000072849"
"119"	119	"ENSG00000074771"
"120"	120	"ENSG00000074855"
"121"	121	"ENSG00000127663"
"122"	122	"ENSG00000076662"
"123"	123	"ENSG00000077063"
"124"	124	"ENSG00000077080"
"125"	125	"ENSG00000079616"
"126"	126	"ENSG00000079385"
"127"	127	"ENSG00000047188"
"128"	128	"ENSG00000065970"
"129"	129	"ENSG00000067182"
"130"	130	"ENSG00000066455"
"131"	131	"ENSG00000008300"
"132"	132	"ENSG00000068971"
"133"	133	"ENSG00000068976"
"134"	134	"ENSG00000069399"
"135"	135	"ENSG00000071677"
"136"	136	"ENSG00000070404"
"137"	137	"ENSG00000070886"
"138"	138	"ENSG00000071539"
"139"	139	"ENSG00000071246"
"140"	140	"ENSG00000186847"
"141"	141	"ENSG00000171431"
"142"	142	"ENSG00000072080"
"143"	143	"ENSG00000072506"
"144"	144	"ENSG00000075388"
"145"	145	"ENSG00000073849"
"146"	146	"ENSG00000075336"
"147"	147	"ENSG00000078898"
"148"	148	"ENSG00000079313"
"149"	149	"ENSG00000075975"
"150"	150	"ENSG00000076650"
"151"	151	"ENSG00000079308"
"152"	152	"ENSG00000064300"
"153"	153	"ENSG00000065320"
"154"	154	"ENSG00000067445"
"155"	155	"ENSG00000070444"
"156"	156	"ENSG00000068697"
"157"	157	"ENSG00000069206"
"158"	158	"ENSG00000072135"
"159"	159	"ENSG00000069696"
"160"	160	"ENSG00000070031"
"161"	161	"ENSG00000072786"
"162"	162	"ENSG00000073861"
"163"	163	"ENSG00000074071"
"164"	164	"ENSG00000074410"
"165"	165	"ENSG00000137764"
"166"	166	"ENSG00000078237"
"167"	167	"ENSG00000078579"
"168"	168	"ENSG00000003987"
"169"	169	"ENSG00000080618"
"170"	170	"ENSG00000065809"
"171"	171	"ENSG00000065883"
"172"	172	"ENSG00000064201"
"173"	173	"ENSG00000065308"
"174"	174	"ENSG00000065371"
"175"	175	"ENSG00000065518"
"176"	176	"ENSG00000068097"
"177"	177	"ENSG00000068912"
"178"	178	"ENSG00000112782"
"179"	179	"ENSG00000075568"
"180"	180	"ENSG00000072954"
"181"	181	"ENSG00000075089"
"182"	182	"ENSG00000078098"
"183"	183	"ENSG00000065060"
"184"	184	"ENSG00000081087"
"185"	185	"ENSG00000112852"
"186"	186	"ENSG00000081870"
"187"	187	"ENSG00000082146"
"188"	188	"ENSG00000083444"
"189"	189	"ENSG00000083720"
"190"	190	"ENSG00000083817"
"191"	191	"ENSG00000085514"
"192"	192	"ENSG00000085721"
"193"	193	"ENSG00000166391"
"194"	194	"ENSG00000167580"
"195"	195	"ENSG00000086189"
"196"	196	"ENSG00000086232"
"197"	197	"ENSG00000086288"
"198"	198	"ENSG00000086289"
"199"	199	"ENSG00000086506"
"200"	200	"ENSG00000086548"
"201"	201	"ENSG00000086589"
"202"	202	"ENSG00000086696"
"203"	203	"ENSG00000086827"
"204"	204	"ENSG00000132470"
"205"	205	"ENSG00000087074"
"206"	206	"ENSG00000087077"
"207"	207	"ENSG00000073670"
"208"	208	"ENSG00000197208"
"209"	209	"ENSG00000087237"
"210"	210	"ENSG00000087510"
"211"	211	"ENSG00000088002"
"212"	212	"ENSG00000131037"
"213"	213	"ENSG00000088356"
"214"	214	"ENSG00000088808"
"215"	215	"ENSG00000188559"
"216"	216	"ENSG00000089048"
"217"	217	"ENSG00000089163"
"218"	218	"ENSG00000089195"
"219"	219	"ENSG00000010256"
"220"	220	"ENSG00000089639"
"221"	221	"ENSG00000089692"
"222"	222	"ENSG00000089693"
"223"	223	"ENSG00000089723"
"224"	224	"ENSG00000090447"
"225"	225	"ENSG00000090470"
"226"	226	"ENSG00000090487"
"227"	227	"ENSG00000090539"
"228"	228	"ENSG00000090581"
"229"	229	"ENSG00000090615"
"230"	230	"ENSG00000090776"
"231"	231	"ENSG00000090863"
"232"	232	"ENSG00000090932"
"233"	233	"ENSG00000090971"
"234"	234	"ENSG00000157426"
"235"	235	"ENSG00000091140"
"236"	236	"ENSG00000091262"
"237"	237	"ENSG00000091317"
"238"	238	"ENSG00000091583"
"239"	239	"ENSG00000091640"
"240"	240	"ENSG00000091844"
"241"	241	"ENSG00000091986"
"242"	242	"ENSG00000092036"
"243"	243	"ENSG00000092067"
"244"	244	"ENSG00000092094"
"245"	245	"ENSG00000092140"
"246"	246	"ENSG00000092295"
"247"	247	"ENSG00000092850"
"248"	248	"ENSG00000092929"
"249"	249	"ENSG00000187758"
"250"	250	"ENSG00000108244"
"251"	251	"ENSG00000094804"
"252"	252	"ENSG00000094914"
"253"	253	"ENSG00000094916"
"254"	254	"ENSG00000076321"
"255"	255	"ENSG00000095059"
"256"	256	"ENSG00000167964"
"257"	257	"ENSG00000095261"
"258"	258	"ENSG00000095380"
"259"	259	"ENSG00000095539"
"260"	260	"ENSG00000095917"
"261"	261	"ENSG00000174156"
"262"	262	"ENSG00000156711"
"263"	263	"ENSG00000096092"
"264"	264	"ENSG00000204314"
"265"	265	"ENSG00000096654"
"266"	266	"ENSG00000035403"
"267"	267	"ENSG00000096717"
"268"	268	"ENSG00000069702"
"269"	269	"ENSG00000099203"
"270"	270	"ENSG00000099326"
"271"	271	"ENSG00000099341"
"272"	272	"ENSG00000099365"
"273"	273	"ENSG00000099617"
"274"	274	"ENSG00000099624"
"275"	275	"ENSG00000070388"
"276"	276	"ENSG00000095932"
"277"	277	"ENSG00000099795"
"278"	278	"ENSG00000099797"
"279"	279	"ENSG00000099800"
"280"	280	"ENSG00000099804"
"281"	281	"ENSG00000099812"
"282"	282	"ENSG00000099860"
"283"	283	"ENSG00000099866"
"284"	284	"ENSG00000188130"
"285"	285	"ENSG00000099937"
"286"	286	"ENSG00000099940"
"287"	287	"ENSG00000184436"
"288"	288	"ENSG00000099953"
"289"	289	"ENSG00000240972"
"290"	290	"ENSG00000099985"
"291"	291	"ENSG00000099995"
"292"	292	"ENSG00000184979"
"293"	293	"ENSG00000100012"
"294"	294	"ENSG00000100028"
"295"	295	"ENSG00000100030"
"296"	296	"ENSG00000185339"
"297"	297	"ENSG00000100053"
"298"	298	"ENSG00000100075"
"299"	299	"ENSG00000100078"
"300"	300	"ENSG00000100079"
"301"	301	"ENSG00000241360"
"302"	302	"ENSG00000128203"
"303"	303	"ENSG00000100097"
"304"	304	"ENSG00000100124"
"305"	305	"ENSG00000100139"
"306"	306	"ENSG00000100162"
"307"	307	"ENSG00000100206"
"308"	308	"ENSG00000100209"
"309"	309	"ENSG00000100216"
"310"	310	"ENSG00000100218"
"311"	311	"ENSG00000100219"
"312"	312	"ENSG00000100220"
"313"	313	"ENSG00000100221"
"314"	314	"ENSG00000100226"
"315"	315	"ENSG00000100246"
"316"	316	"ENSG00000100249"
"317"	317	"ENSG00000243811"
"318"	318	"ENSG00000100276"
"319"	319	"ENSG00000100281"
"320"	320	"ENSG00000100290"
"321"	321	"ENSG00000100292"
"322"	322	"ENSG00000184117"
"323"	323	"ENSG00000100297"
"324"	324	"ENSG00000100299"
"325"	325	"ENSG00000100302"
"326"	326	"ENSG00000100304"
"327"	327	"ENSG00000100307"
"328"	328	"ENSG00000100312"
"329"	329	"ENSG00000100324"
"330"	330	"ENSG00000100341"
"331"	331	"ENSG00000100344"
"332"	332	"ENSG00000100345"
"333"	333	"ENSG00000100348"
"334"	334	"ENSG00000100353"
"335"	335	"ENSG00000100362"
"336"	336	"ENSG00000100373"
"337"	337	"ENSG00000100376"
"338"	338	"ENSG00000100380"
"339"	339	"ENSG00000100385"
"340"	340	"ENSG00000100387"
"341"	341	"ENSG00000100395"
"342"	342	"ENSG00000100410"
"343"	343	"ENSG00000100412"
"344"	344	"ENSG00000100417"
"345"	345	"ENSG00000100429"
"346"	346	"ENSG00000129465"
"347"	347	"ENSG00000090060"
"348"	348	"ENSG00000087303"
"349"	349	"ENSG00000023608"
"350"	350	"ENSG00000092201"
"351"	351	"ENSG00000100442"
"352"	352	"ENSG00000100448"
"353"	353	"ENSG00000100453"
"354"	354	"ENSG00000100473"
"355"	355	"ENSG00000100478"
"356"	356	"ENSG00000100479"
"357"	357	"ENSG00000100485"
"358"	358	"ENSG00000100504"
"359"	359	"ENSG00000100522"
"360"	360	"ENSG00000100528"
"361"	361	"ENSG00000100554"
"362"	362	"ENSG00000100558"
"363"	363	"ENSG00000100564"
"364"	364	"ENSG00000100567"
"365"	365	"ENSG00000100580"
"366"	366	"ENSG00000100591"
"367"	367	"ENSG00000100596"
"368"	368	"ENSG00000100599"
"369"	369	"ENSG00000100604"
"370"	370	"ENSG00000100612"
"371"	371	"ENSG00000100625"
"372"	372	"ENSG00000100652"
"373"	373	"ENSG00000100664"
"374"	374	"ENSG00000100739"
"375"	375	"ENSG00000100749"
"376"	376	"ENSG00000100823"
"377"	377	"ENSG00000100836"
"378"	378	"ENSG00000100842"
"379"	379	"ENSG00000100865"
"380"	380	"ENSG00000100889"
"381"	381	"ENSG00000100906"
"382"	382	"ENSG00000100911"
"383"	383	"ENSG00000100916"
"384"	384	"ENSG00000100941"
"385"	385	"ENSG00000019186"
"386"	386	"ENSG00000087586"
"387"	387	"ENSG00000020256"
"388"	388	"ENSG00000100994"
"389"	389	"ENSG00000101000"
"390"	390	"ENSG00000101057"
"391"	391	"ENSG00000101115"
"392"	392	"ENSG00000101138"
"393"	393	"ENSG00000101150"
"394"	394	"ENSG00000101160"
"395"	395	"ENSG00000101162"
"396"	396	"ENSG00000101197"
"397"	397	"ENSG00000185019"
"398"	398	"ENSG00000101210"
"399"	399	"ENSG00000101220"
"400"	400	"ENSG00000101266"
"401"	401	"ENSG00000101282"
"402"	402	"ENSG00000101292"
"403"	403	"ENSG00000101311"
"404"	404	"ENSG00000101342"
"405"	405	"ENSG00000101391"
"406"	406	"ENSG00000101400"
"407"	407	"ENSG00000101405"
"408"	408	"ENSG00000101421"
"409"	409	"ENSG00000129988"
"410"	410	"ENSG00000101438"
"411"	411	"ENSG00000101441"
"412"	412	"ENSG00000101444"
"413"	413	"ENSG00000101464"
"414"	414	"ENSG00000101473"
"415"	415	"ENSG00000101474"
"416"	416	"ENSG00000091164"
"417"	417	"ENSG00000101695"
"418"	418	"ENSG00000067829"
"419"	419	"ENSG00000077713"
"420"	420	"ENSG00000101825"
"421"	421	"ENSG00000101843"
"422"	422	"ENSG00000101846"
"423"	423	"ENSG00000101856"
"424"	424	"ENSG00000101888"
"425"	425	"ENSG00000101890"
"426"	426	"ENSG00000101892"
"427"	427	"ENSG00000101951"
"428"	428	"ENSG00000101958"
"429"	429	"ENSG00000101972"
"430"	430	"ENSG00000101981"
"431"	431	"ENSG00000101986"
"432"	432	"ENSG00000102057"
"433"	433	"ENSG00000102109"
"434"	434	"ENSG00000102128"
"435"	435	"ENSG00000102195"
"436"	436	"ENSG00000102218"
"437"	437	"ENSG00000102226"
"438"	438	"ENSG00000102265"
"439"	439	"ENSG00000102313"
"440"	440	"ENSG00000102393"
"441"	441	"ENSG00000075673"
"442"	442	"ENSG00000102539"
"443"	443	"ENSG00000102575"
"444"	444	"ENSG00000102683"
"445"	445	"ENSG00000102837"
"446"	446	"ENSG00000065057"
"447"	447	"ENSG00000006194"
"448"	448	"ENSG00000087245"
"449"	449	"ENSG00000091651"
"450"	450	"ENSG00000125149"
"451"	451	"ENSG00000102879"
"452"	452	"ENSG00000102898"
"453"	453	"ENSG00000102924"
"454"	454	"ENSG00000102931"
"455"	455	"ENSG00000102934"
"456"	456	"ENSG00000102962"
"457"	457	"ENSG00000102967"
"458"	458	"ENSG00000102970"
"459"	459	"ENSG00000102978"
"460"	460	"ENSG00000102981"
"461"	461	"ENSG00000102996"
"462"	462	"ENSG00000103005"
"463"	463	"ENSG00000103021"
"464"	464	"ENSG00000103024"
"465"	465	"ENSG00000103035"
"466"	466	"ENSG00000103037"
"467"	467	"ENSG00000103056"
"468"	468	"ENSG00000103066"
"469"	469	"ENSG00000103121"
"470"	470	"ENSG00000185615"
"471"	471	"ENSG00000242173"
"472"	472	"ENSG00000103152"
"473"	473	"ENSG00000103160"
"474"	474	"ENSG00000103197"
"475"	475	"ENSG00000103199"
"476"	476	"ENSG00000103202"
"477"	477	"ENSG00000242612"
"478"	478	"ENSG00000103266"
"479"	479	"ENSG00000103269"
"480"	480	"ENSG00000103313"
"481"	481	"ENSG00000103316"
"482"	482	"ENSG00000103326"
"483"	483	"ENSG00000103375"
"484"	484	"ENSG00000103495"
"485"	485	"ENSG00000103546"
"486"	486	"ENSG00000103550"
"487"	487	"ENSG00000174197"
"488"	488	"ENSG00000103569"
"489"	489	"ENSG00000103653"
"490"	490	"ENSG00000103707"
"491"	491	"ENSG00000103710"
"492"	492	"ENSG00000103811"
"493"	493	"ENSG00000103966"
"494"	494	"ENSG00000104055"
"495"	495	"ENSG00000104064"
"496"	496	"ENSG00000104112"
"497"	497	"ENSG00000104129"
"498"	498	"ENSG00000104140"
"499"	499	"ENSG00000104142"
"500"	500	"ENSG00000104147"
"501"	501	"ENSG00000012232"
"502"	502	"ENSG00000123908"
"503"	503	"ENSG00000076641"
"504"	504	"ENSG00000042832"
"505"	505	"ENSG00000104221"
"506"	506	"ENSG00000104231"
"507"	507	"ENSG00000104312"
"508"	508	"ENSG00000104325"
"509"	509	"ENSG00000104332"
"510"	510	"ENSG00000104368"
"511"	511	"ENSG00000104371"
"512"	512	"ENSG00000104381"
"513"	513	"ENSG00000104408"
"514"	514	"ENSG00000104412"
"515"	515	"ENSG00000104472"
"516"	516	"ENSG00000104524"
"517"	517	"ENSG00000104643"
"518"	518	"ENSG00000104671"
"519"	519	"ENSG00000104687"
"520"	520	"ENSG00000104689"
"521"	521	"ENSG00000104695"
"522"	522	"ENSG00000104722"
"523"	523	"ENSG00000104756"
"524"	524	"ENSG00000077348"
"525"	525	"ENSG00000006712"
"526"	526	"ENSG00000186529"
"527"	527	"ENSG00000256087"
"528"	528	"ENSG00000167384"
"529"	529	"ENSG00000104804"
"530"	530	"ENSG00000104808"
"531"	531	"ENSG00000104823"
"532"	532	"ENSG00000104824"
"533"	533	"ENSG00000104848"
"534"	534	"ENSG00000104856"
"535"	535	"ENSG00000104859"
"536"	536	"ENSG00000104863"
"537"	537	"ENSG00000104866"
"538"	538	"ENSG00000104879"
"539"	539	"ENSG00000104883"
"540"	540	"ENSG00000104888"
"541"	541	"ENSG00000104889"
"542"	542	"ENSG00000104897"
"543"	543	"ENSG00000104899"
"544"	544	"ENSG00000104901"
"545"	545	"ENSG00000104918"
"546"	546	"ENSG00000104941"
"547"	547	"ENSG00000104946"
"548"	548	"ENSG00000104964"
"549"	549	"ENSG00000104969"
"550"	550	"ENSG00000104976"
"551"	551	"ENSG00000105072"
"552"	552	"ENSG00000186115"
"553"	553	"ENSG00000105131"
"554"	554	"ENSG00000105143"
"555"	555	"ENSG00000105198"
"556"	556	"ENSG00000105202"
"557"	557	"ENSG00000105205"
"558"	558	"ENSG00000105246"
"559"	559	"ENSG00000105254"
"560"	560	"ENSG00000105255"
"561"	561	"ENSG00000105258"
"562"	562	"ENSG00000105290"
"563"	563	"ENSG00000105321"
"564"	564	"ENSG00000105329"
"565"	565	"ENSG00000105352"
"566"	566	"ENSG00000105355"
"567"	567	"ENSG00000105369"
"568"	568	"ENSG00000105370"
"569"	569	"ENSG00000105374"
"570"	570	"ENSG00000105376"
"571"	571	"ENSG00000105388"
"572"	572	"ENSG00000105392"
"573"	573	"ENSG00000105398"
"574"	574	"ENSG00000105401"
"575"	575	"ENSG00000105404"
"576"	576	"ENSG00000105428"
"577"	577	"ENSG00000105514"
"578"	578	"ENSG00000105516"
"579"	579	"ENSG00000187266"
"580"	580	"ENSG00000105538"
"581"	581	"ENSG00000105612"
"582"	582	"ENSG00000105617"
"583"	583	"ENSG00000105640"
"584"	584	"ENSG00000105643"
"585"	585	"ENSG00000105647"
"586"	586	"ENSG00000105649"
"587"	587	"ENSG00000105664"
"588"	588	"ENSG00000105677"
"589"	589	"ENSG00000105679"
"590"	590	"ENSG00000105698"
"591"	591	"ENSG00000105723"
"592"	592	"ENSG00000105732"
"593"	593	"ENSG00000105738"
"594"	594	"ENSG00000105767"
"595"	595	"ENSG00000005421"
"596"	596	"ENSG00000285292"
"597"	597	"ENSG00000019991"
"598"	598	"ENSG00000091136"
"599"	599	"ENSG00000078967"
"600"	600	"ENSG00000002745"
"601"	601	"ENSG00000158516"
"602"	602	"ENSG00000128510"
"603"	603	"ENSG00000105793"
"604"	604	"ENSG00000105825"
"605"	605	"ENSG00000105829"
"606"	606	"ENSG00000105835"
"607"	607	"ENSG00000105849"
"608"	608	"ENSG00000105855"
"609"	609	"ENSG00000105856"
"610"	610	"ENSG00000105866"
"611"	611	"ENSG00000105926"
"612"	612	"ENSG00000105954"
"613"	613	"ENSG00000105971"
"614"	614	"ENSG00000105996"
"615"	615	"ENSG00000106003"
"616"	616	"ENSG00000106004"
"617"	617	"ENSG00000106006"
"618"	618	"ENSG00000106025"
"619"	619	"ENSG00000106069"
"620"	620	"ENSG00000106077"
"621"	621	"ENSG00000106080"
"622"	622	"ENSG00000106089"
"623"	623	"ENSG00000106100"
"624"	624	"ENSG00000106244"
"625"	625	"ENSG00000106258"
"626"	626	"ENSG00000106266"
"627"	627	"ENSG00000106299"
"628"	628	"ENSG00000106305"
"629"	629	"ENSG00000106333"
"630"	630	"ENSG00000106344"
"631"	631	"ENSG00000106366"
"632"	632	"ENSG00000106384"
"633"	633	"ENSG00000106397"
"634"	634	"ENSG00000106399"
"635"	635	"ENSG00000214253"
"636"	636	"ENSG00000106415"
"637"	637	"ENSG00000106436"
"638"	638	"ENSG00000106477"
"639"	639	"ENSG00000241127"
"640"	640	"ENSG00000106560"
"641"	641	"ENSG00000106588"
"642"	642	"ENSG00000106591"
"643"	643	"ENSG00000106624"
"644"	644	"ENSG00000106631"
"645"	645	"ENSG00000106633"
"646"	646	"ENSG00000106636"
"647"	647	"ENSG00000106665"
"648"	648	"ENSG00000229809"
"649"	649	"ENSG00000086065"
"650"	650	"ENSG00000106692"
"651"	651	"ENSG00000106803"
"652"	652	"ENSG00000106804"
"653"	653	"ENSG00000106952"
"654"	654	"ENSG00000106992"
"655"	655	"ENSG00000107018"
"656"	656	"ENSG00000107020"
"657"	657	"ENSG00000107223"
"658"	658	"ENSG00000107290"
"659"	659	"ENSG00000095585"
"660"	660	"ENSG00000095596"
"661"	661	"ENSG00000107669"
"662"	662	"ENSG00000107736"
"663"	663	"ENSG00000107796"
"664"	664	"ENSG00000107819"
"665"	665	"ENSG00000107872"
"666"	666	"ENSG00000107960"
"667"	667	"ENSG00000108176"
"668"	668	"ENSG00000108179"
"669"	669	"ENSG00000005381"
"670"	670	"ENSG00000005100"
"671"	671	"ENSG00000011260"
"672"	672	"ENSG00000083454"
"673"	673	"ENSG00000121053"
"674"	674	"ENSG00000108255"
"675"	675	"ENSG00000108256"
"676"	676	"ENSG00000108298"
"677"	677	"ENSG00000108342"
"678"	678	"ENSG00000213246"
"679"	679	"ENSG00000108379"
"680"	680	"ENSG00000197417"
"681"	681	"ENSG00000213977"
"682"	682	"ENSG00000108405"
"683"	683	"ENSG00000108417"
"684"	684	"ENSG00000108443"
"685"	685	"ENSG00000108474"
"686"	686	"ENSG00000108479"
"687"	687	"ENSG00000108518"
"688"	688	"ENSG00000108528"
"689"	689	"ENSG00000108551"
"690"	690	"ENSG00000108561"
"691"	691	"ENSG00000108582"
"692"	692	"ENSG00000108587"
