1	ALDH18A1
2	ANLN
3	AP1S3
4	APOO
5	ASF1B
6	ASPM
7	ATP6V1A
8	AUNIP
9	AURKA
10	AURKB
11	BICDL1
12	BIRC5
13	BMP8A
14	BPNT1
15	BRCC3
16	BRIP1
17	BROX
18	BUB1
19	BUB1B
20	CAPRIN1
21	CASTOR2
22	CCNB1
23	CCNB2
24	CCNF
25	CCT3
26	CDC20
27	CDC25C
28	CDC45
29	CDC6
30	CDCA2
31	CDCA5
32	CDCA8
33	CDK1
34	CDK5
35	CDKN3
36	CDS1
37	CDT1
38	CENPA
39	CENPE
40	CENPF
41	CENPI
42	CENPM
43	CENPU
44	CEP55
45	CIAO1
46	CKAP2
47	CKAP2L
48	CKS2
49	CLSPN
50	COPA
51	COPB2
52	CPSF3
53	CSTF2
54	DAP3
55	DARS2
56	DCAF12
57	DCLRE1A
58	DENR
59	DEPDC1
60	DEPDC1B
61	DIAPH3
62	DLG3
63	DLGAP5
64	DTL
65	E2F2
66	E2F7
67	E2F8
68	ECT2
69	EIF2AK1
70	EPCAM
71	EPRS1
72	ERCC6L
73	ESCO2
74	ESPL1
75	ESRP1
76	EXO1
77	EZR
78	FAM111B
79	FAM83H
80	FANCF
81	FBXO45
82	FEN1
83	FOXM1
84	FSBP
85	GINS1
86	GINS2
87	GJD3
88	GNL3L
89	GTSE1
90	H2AZ2
91	H4C9
92	HACD3
93	HARBI1
94	HJURP
95	HMMR
96	ILDR1
97	INTS7
98	IQGAP3
99	ISG20L2
100	JPT1
101	JPT2
102	KDM5B
103	KIF11
104	KIF14
105	KIF15
106	KIF18A
107	KIF18B
108	KIF20A
109	KIF23
110	KIF24
111	KIF2A
112	KIF2C
113	KIF4A
114	KIFC1
115	KNL1
116	KNOP1
117	KPNA2
118	LMNB1
119	MAD2L1
120	MAL2
121	MARCKSL1
122	MARVELD2
123	MCM4
124	MELK
125	METTL6
126	MIS18A
127	MKI67
128	MOCS3
129	MRPL19
130	MRPS35
131	MTCH2
132	MYBL2
133	MYCBP
134	NAXE
135	NBN
136	NCAPG
137	NCAPH
138	NDC1
139	NDC80
140	NEIL3
141	NEK2
142	NLN
143	NUF2
144	NUP210
145	OLA1
146	PAFAH1B3
147	PAICS
148	PARP1
149	PARS2
150	PBK
151	PCLAF
152	PCNA
153	PDIA4
154	PDIK1L
155	PDK3
156	PEX13
157	PIGM
158	PIMREG
159	PKMYT1
160	PLK1
161	PLK4
162	POC1A
163	POGK
164	POLH
165	POLQ
166	POLR1B
167	POLR2D
168	POLR2F
169	POLR3K
170	POMK
171	PRR11
172	PTTG1
173	PYCR1
174	PYGO2
175	RAB10
176	RAB19
177	RABIF
178	RACGAP1
179	RAD51
180	RAD51AP1
181	RAD54B
182	RAD54L
183	RBBP5
184	RCC2
185	RDM1
186	RHNO1
187	RIBC2
188	RMI1
189	RMI2
190	RNF187
191	RPN1
192	RRM1
193	RRM2
194	RTKN2
195	SET
196	SGO1
197	SGO2
198	SHCBP1
199	SIPA1L3
200	SKA1
201	SKA3
202	SLC25A15
203	SLC35A2
204	SPATA17
205	SPC24
206	SPC25
207	SPTLC1
208	SQLE
209	SRP9
210	SSX2IP
211	STIL
212	STRBP
213	STX17
214	SUCO
215	TACC3
216	TEDC2
217	TIMELESS
218	TIPRL
219	TK1
220	TMCO1
221	TMED2
222	TMEM185B
223	TMEM254
224	TMEM33
225	TMEM97
226	TOP2A
227	TPD52
228	TPX2
229	TRIM59
230	TRIP13
231	TSN
232	TSTD3
233	TTK
234	UBE2C
235	UBE2T
236	UHRF1
237	UMPS
238	VANGL1
239	WDHD1
240	ZBTB9
241	ZMPSTE24
242	ZNF260
243	ZNF805
244	ZSCAN32
245	ZWINT
